MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
2461.3,2435.5376,92.7448,0.2595,2.4913,83.9362,0.5364,0.0938,5
2461.4,2435.6373,90.6101,0.2477,2.5009,82.3635,0.5374,0.0848,5
2461.5,2435.7369,88.3484,0.234,2.511,80.738,0.5414,0.0775,5
2461.6,2435.8366,86.021,0.2198,2.5195,79.1444,0.543,0.0685,5
2461.7,2435.9362,83.2486,0.2063,2.5255,77.5891,0.5313,0.062,5
2461.8,2436.0358,79.7234,0.1939,2.5299,76.1542,0.4931,0.0604,5
2461.9,2436.1355,75.9907,0.1825,2.5348,74.8492,0.4294,0.0632,5
2462,2436.2351,72.7773,0.1719,2.5411,73.6568,0.3828,0.0623,5
2462.1,2436.3348,70.4668,0.1619,2.5482,72.8211,0.5118,0.0385,5
2462.2,2436.4344,68.3662,0.1525,2.5539,72.1851,0.4496,0.0409,5
2462.3,2436.534,66.0925,0.1451,2.5555,71.7442,0.3951,0.0444,5
2462.4,2436.6337,64.0905,0.1417,2.5514,71.5427,0.3466,0.0517,5
2462.5,2436.7333,62.9697,0.1421,2.5425,71.3501,0.305,0.0598,5
2462.6,2436.8329,62.6996,0.1428,2.5339,71.1604,0.2752,0.0681,5
2462.7,2436.9326,62.5428,0.1406,2.5296,70.8788,0.2666,0.0703,5
2462.8,2437.0322,61.7343,0.1339,2.5324,70.6143,0.2747,0.066,5
2462.9,2437.1319,60.416,0.1256,2.5395,70.3872,0.2854,0.0586,5
2463,2437.2315,59.3121,0.1197,2.5479,70.4743,0.2791,0.0527,5
2463.1,2437.3311,58.7379,0.1184,2.5538,70.7755,0.2597,0.0529,5
2463.2,2437.4308,58.1786,0.118,2.5563,71.385,0.2425,0.0534,5
2463.3,2437.5304,57.3223,0.1166,2.5557,72.2537,0.235,0.0546,5
2463.4,2437.6301,56.4284,0.1172,2.5519,73.1924,0.2298,0.0581,5
2463.5,2437.7297,55.9292,0.123,2.5441,74.176,0.2213,0.0636,5
2463.6,2437.8293,56.3161,0.1313,2.5311,75.2049,0.2107,0.075,5
2463.7,2437.929,58.3216,0.1378,2.5122,76.3107,0.2041,0.0875,5
2463.8,2438.0286,61.86,0.1401,2.4891,77.6089,0.2083,0.0944,0
2463.9,2438.1282,66.5665,0.1399,2.4657,79.1131,0.2246,0.104,0
2464,2438.2279,71.6465,0.1412,2.4457,80.6883,0.2183,0.1156,0
2464.1,2438.3275,75.8774,0.1492,2.4302,82.2364,0.2201,0.1231,0
2464.2,2438.4272,78.7339,0.1628,2.4164,83.5297,0.2212,0.135,0
2464.3,2438.5268,80.1325,0.1779,2.4007,84.6485,0.221,0.1492,0
2464.4,2438.6264,80.3126,0.1879,2.3805,85.4596,0.2236,0.1591,0
2464.5,2438.7261,79.5266,0.193,2.3579,86.2075,0.1837,0.1781,0
2464.6,2438.8257,78.0437,0.1967,2.337,86.9244,0.1408,0.1963,0
2464.7,2438.9254,76.5847,0.2034,2.3235,87.6817,0.1422,0.2029,0
2464.8,2439.025,75.622,0.213,2.3179,88.3782,0.1546,0.2086,0
2464.9,2439.1246,75.3598,0.2233,2.3179,89.0159,0.1892,0.2086,0
2465,2439.2243,75.5434,0.2334,2.3187,89.4139,0.224,0.2083,0
2465.1,2439.3239,75.4905,0.2429,2.315,89.7795,0.2515,0.2099,0
2465.2,2439.4235,74.7989,0.251,2.3054,90.122,0.2488,0.2184,0
2465.3,2439.5232,72.8836,0.2571,2.2911,90.72,0.2282,0.2306,0
2465.4,2439.6228,70.0437,0.2597,2.276,91.4059,0.2108,0.2382,0
2465.5,2439.7225,67.0574,0.258,2.2631,92.1848,0.1633,0.2502,0
2465.6,2439.8221,65.0789,0.253,2.2544,92.7116,0.1286,0.2573,0
2465.7,2439.9217,64.3935,0.2508,2.2503,92.9846,0.1122,0.2593,0
2465.8,2440.0214,64.5703,0.2477,2.2495,92.9531,0.0955,0.2604,0
2465.9,2440.121,64.9306,0.2432,2.2506,92.5883,0.0858,0.2592,0
2466,2440.2207,65.0399,0.2399,2.2527,92.2402,0.08,0.2581,0
2466.1,2440.3203,64.9625,0.2389,2.2548,91.9605,0.0829,0.2563,0
2466.2,2440.4199,65.0557,0.2392,2.2563,91.9332,0.0873,0.2551,0
2466.3,2440.5196,65.4275,0.2399,2.2563,91.9302,0.09,0.2551,0
2466.4,2440.6192,65.7991,0.2407,2.2548,91.906,0.0896,0.256,0
2466.5,2440.7188,65.8818,0.2414,2.2522,91.608,0.0858,0.2587,0
2466.6,2440.8185,65.5907,0.2436,2.2493,91.1935,0.0922,0.261,0
2466.7,2440.9181,65.1018,0.2499,2.2465,90.6464,0.11,0.2624,0
2466.8,2441.0178,64.5904,0.2586,2.2441,90.2346,0.1289,0.2646,0
2466.9,2441.1174,64.3485,0.2643,2.242,89.9482,0.1299,0.2662,0
2467,2441.217,64.4488,0.2619,2.2408,89.9171,0.1247,0.2669,0
2467.1,2441.3167,64.676,0.2583,2.2408,90.0184,0.1141,0.267,0
2467.2,2441.4163,64.7731,0.2569,2.2421,90.1473,0.1171,0.2656,0
2467.3,2441.516,64.6575,0.2574,2.2449,90.1971,0.1204,0.2641,0
2467.4,2441.6156,64.2911,0.2573,2.2492,90.1199,0.1308,0.2603,0
2467.5,2441.7152,63.7099,0.2557,2.2547,89.9784,0.1406,0.2553,0
2467.6,2441.8149,62.9991,0.2537,2.2604,89.8059,0.146,0.2524,0
2467.7,2441.9145,62.2067,0.2529,2.2644,89.6958,0.1567,0.2485,0
2467.8,2442.0141,61.5382,0.2533,2.2655,89.6307,0.1588,0.2476,0
2467.9,2442.1138,61.2551,0.2538,2.2635,89.6404,0.1573,0.2486,0
2468,2442.2134,61.2268,0.253,2.2603,89.6495,0.1467,0.2511,0
2468.1,2442.3131,61.1031,0.2506,2.2576,89.6558,0.1323,0.2538,0
2468.2,2442.4127,60.5732,0.2474,2.2558,89.6275,0.1173,0.2552,0
2468.3,2442.5123,59.6476,0.2444,2.2546,89.5999,0.1053,0.2559,0
2468.4,2442.612,58.5774,0.2421,2.2536,89.5737,0.0928,0.2569,0
2468.5,2442.7116,57.8505,0.2407,2.2526,89.5971,0.0844,0.2579,0
2468.6,2442.8113,57.6083,0.2398,2.2518,89.6434,0.0801,0.2584,0
2468.7,2442.9109,57.7174,0.2404,2.2508,89.7132,0.0766,0.2596,0
2468.8,2443.0105,57.9908,0.2435,2.2495,89.78,0.0832,0.2609,0
2468.9,2443.1102,58.2751,0.2491,2.2479,89.8248,0.0951,0.2617,0
2469,2443.2098,58.5892,0.2536,2.2471,89.8418,0.1106,0.2625,0
2469.1,2443.3094,58.9625,0.2564,2.2484,89.8086,0.1252,0.2609,0
2469.2,2443.4091,59.2456,0.2574,2.2526,89.7684,0.1424,0.2585,0
2469.3,2443.5087,59.1695,0.2621,2.2576,89.7244,0.1669,0.2539,0
2469.4,2443.6084,58.7133,0.2639,2.2617,89.7067,0.1838,0.25,0
2469.5,2443.708,58.2772,0.2624,2.2634,89.6758,0.1882,0.2491,0
2469.6,2443.8076,58.1738,0.2622,2.2634,89.6129,0.1867,0.2486,0
2469.7,2443.9073,58.3322,0.2638,2.2622,89.3467,0.1853,0.2498,0
2469.8,2444.0069,58.4638,0.2633,2.2601,88.923,0.1808,0.2515,0
2469.9,2444.1066,58.41,0.2627,2.2578,88.2352,0.1749,0.2527,0
2470,2444.2062,58.3363,0.2686,2.2574,87.3155,0.1991,0.2526,0
2470.1,2444.3058,58.7162,0.2809,2.263,86.3201,0.2459,0.246,0
2470.2,2444.4055,59.7594,0.2837,2.2791,85.2919,0.2908,0.234,2
2470.3,2444.5051,61.5621,0.2755,2.3065,84.3951,0.3481,0.2145,2
2470.4,2444.6047,64.0397,0.2732,2.3435,83.6108,0.3851,0.1879,2
2470.5,2444.7044,66.7903,0.2776,2.3838,83.0485,0.4221,0.1711,2
2470.6,2444.804,69.4804,0.2765,2.417,82.6509,0.4609,0.1453,2
2470.7,2444.9037,71.5392,0.268,2.4342,82.37,0.4971,0.1306,2
2470.8,2445.0033,72.6842,0.2611,2.4284,82.2963,0.5223,0.128,2
2470.9,2445.1029,72.9766,0.2586,2.4086,82.4303,0.5293,0.1363,2
2471,2445.2026,72.6185,0.2579,2.3834,82.7194,0.4681,0.1578,2
2471.1,2445.3022,71.9702,0.2573,2.3615,83.286,0.4296,0.1693,2
2471.2,2445.4019,71.3953,0.2567,2.3463,83.9152,0.3812,0.1836,2
2471.3,2445.5015,71.0647,0.2556,2.337,84.585,0.3453,0.1936,2
2471.4,2445.6011,70.8605,0.2521,2.3321,85.1404,0.3182,0.1976,2
2471.5,2445.7008,70.63,0.2448,2.3294,85.5648,0.2883,0.1994,2
2471.6,2445.8004,70.4019,0.2348,2.3286,85.8727,0.2542,0.2006,2
2471.7,2445.9,70.4038,0.2254,2.3301,85.932,0.2306,0.1992,2
2471.8,2445.9997,70.7893,0.22,2.3347,85.8947,0.2203,0.197,2
2471.9,2446.0993,71.3722,0.219,2.3429,85.7565,0.2357,0.1898,2
2472,2446.199,71.7673,0.221,2.3548,85.4399,0.2791,0.1789,2
2472.1,2446.2986,71.8354,0.224,2.3687,85.0647,0.3106,0.1716,2
2472.2,2446.3982,71.7942,0.2263,2.3809,84.6238,0.355,0.1603,2
2472.3,2446.4979,71.8671,0.2263,2.3881,84.2948,0.3703,0.1545,2
2472.4,2446.5975,72.0458,0.2237,2.3881,84.1205,0.3639,0.1547,2
2472.5,2446.6972,72.1561,0.2209,2.3845,84.1694,0.3463,0.1574,2
2472.6,2446.7968,72.1573,0.2194,2.3809,84.5285,0.3315,0.1606,2
2472.7,2446.8964,72.3462,0.2185,2.3801,84.9747,0.3234,0.161,2
2472.8,2446.9961,72.7793,0.2156,2.3814,85.5016,0.3153,0.1603,2
2472.9,2447.0957,73.2052,0.2107,2.3832,85.9277,0.3081,0.1588,2
2473,2447.1953,73.3737,0.2082,2.3845,86.2751,0.3065,0.1577,2
2473.1,2447.295,73.402,0.2106,2.3859,86.4823,0.3171,0.1568,2
2473.2,2447.3946,73.5501,0.2155,2.3882,86.6233,0.3394,0.1545,2
2473.3,2447.4943,74.138,0.22,2.3914,86.7527,0.3619,0.1518,2
2473.4,2447.5939,75.1775,0.2225,2.3938,86.9047,0.3742,0.1504,2
2473.5,2447.6935,76.4342,0.2237,2.3942,87.0364,0.3809,0.1498,2
2473.6,2447.7932,77.2838,0.2248,2.3928,87.1305,0.3814,0.151,2
2473.7,2447.8928,77.3685,0.2263,2.3912,87.1058,0.3851,0.1518,2
2473.8,2447.9925,76.7001,0.2286,2.3905,86.9753,0.3929,0.1524,2
2473.9,2448.0921,75.7561,0.2321,2.3903,86.7846,0.4064,0.1524,2
2474,2448.1917,75.2596,0.2385,2.3896,86.5333,0.4292,0.1523,2
2474.1,2448.2914,75.491,0.2458,2.3877,86.299,0.4409,0.1535,2
2474.2,2448.391,76.0823,0.2489,2.3853,86.0837,0.4404,0.1555,2
2474.3,2448.4906,76.1937,0.2437,2.3835,85.9478,0.4124,0.1569,2
2474.4,2448.5903,75.6513,0.2344,2.3834,85.8659,0.383,0.1578,2
2474.5,2448.6899,74.7684,0.2255,2.385,85.8274,0.3616,0.1565,2
2474.6,2448.7896,74.0848,0.2218,2.3879,85.8649,0.3653,0.1542,2
2474.7,2448.8892,73.9162,0.2234,2.3908,85.9627,0.3729,0.1527,2
2474.8,2448.9888,74.2225,0.2262,2.3932,86.1153,0.3868,0.1504,2
2474.9,2449.0885,74.8576,0.2262,2.3947,86.4037,0.3862,0.1494,2
2475,2449.1881,75.6306,0.2241,2.3949,86.7425,0.3833,0.1493,2
2475.1,2449.2878,76.5326,0.2227,2.3937,87.1338,0.3773,0.1504,2
2475.2,2449.3874,77.3474,0.2227,2.3913,87.5869,0.3687,0.1525,2
2475.3,2449.487,77.8149,0.2232,2.3889,88.0544,0.3657,0.1538,2
2475.4,2449.5867,77.9895,0.2226,2.3883,88.5333,0.3615,0.1546,2
2475.5,2449.6863,78.0401,0.2212,2.3912,88.9089,0.369,0.1515,2
2475.6,2449.7859,78.1385,0.2206,2.3994,89.1587,0.3794,0.1473,2
2475.7,2449.8856,78.338,0.2216,2.4119,89.2268,0.4142,0.1371,2
2475.8,2449.9852,78.4798,0.2232,2.4267,88.9728,0.462,0.1234,2
2475.9,2450.0849,78.538,0.2235,2.4404,88.5605,0.4869,0.1164,2
2476,2450.1845,78.646,0.2209,2.4501,87.9373,0.5078,0.1076,2
2476.1,2450.2841,78.8753,0.2153,2.455,87.1449,0.5097,0.1028,3
2476.2,2450.3838,79.0255,0.2082,2.4563,86.2787,0.489,0.1023,3
2476.3,2450.4834,78.9079,0.2018,2.4569,85.321,0.4686,0.1024,3
2476.4,2450.5831,78.5347,0.1975,2.4588,84.2994,0.4552,0.1009,3
2476.5,2450.6827,78.0352,0.1939,2.4626,83.2523,0.4525,0.0977,3
2476.6,2450.7823,77.6627,0.1896,2.4672,82.2046,0.4449,0.0956,3
2476.7,2450.882,77.4826,0.1847,2.4707,81.308,0.439,0.0927,3
2476.8,2450.9816,77.3378,0.1798,2.4716,80.5431,0.424,0.0925,3
2476.9,2451.0812,77.2428,0.1765,2.47,80.0968,0.4091,0.0935,3
2477,2451.1809,77.4111,0.1751,2.468,79.9106,0.3955,0.0953,3
2477.1,2451.2805,78.1229,0.1745,2.4664,79.8911,0.3872,0.0967,3
2477.2,2451.3802,79.2712,0.1729,2.4646,80.0867,0.3843,0.0976,3
2477.3,2451.4798,80.5376,0.1759,2.4619,80.3532,0.3813,0.0997,3
2477.4,2451.5794,81.3971,0.1832,2.4587,80.6655,0.396,0.1023,3
2477.5,2451.6791,81.4884,0.1908,2.4562,81.0243,0.4149,0.1032,3
2477.6,2451.7787,81.0589,0.195,2.4556,81.4238,0.4314,0.1038,3
2477.7,2451.8784,80.7197,0.1963,2.4564,81.8553,0.4392,0.103,3
2477.8,2451.978,81.0883,0.1966,2.458,82.3606,0.4465,0.1016,3
2477.9,2452.0776,82.0371,0.1973,2.4596,82.8563,0.4513,0.1008,3
2478,2452.1773,83.0415,0.1984,2.4609,83.3454,0.4594,0.0995,3
2478.1,2452.2769,83.3629,0.1999,2.4616,83.7251,0.4651,0.099,3
2478.2,2452.3765,83.1742,0.201,2.4613,84.051,0.4682,0.0991,3
2478.3,2452.4762,83.0201,0.2006,2.4598,84.3188,0.4619,0.1004,3
2478.4,2452.5758,83.3475,0.1987,2.4574,84.4947,0.4496,0.1025,3
2478.5,2452.6755,83.9757,0.1955,2.4551,84.625,0.4362,0.1039,3
2478.6,2452.7751,84.5034,0.1938,2.4543,84.7014,0.4359,0.1047,3
2478.7,2452.8747,84.8213,0.1993,2.4558,84.7172,0.4514,0.103,3
2478.8,2452.9744,85.2678,0.2077,2.4595,84.7257,0.4803,0.1008,3
2478.9,2453.074,86.0795,0.2083,2.4632,84.7319,0.4906,0.0977,3
2479,2453.1737,86.9832,0.2027,2.4658,84.7826,0.4875,0.0954,3
2479.1,2453.2733,87.2839,0.1983,2.4669,84.86,0.4769,0.0951,3
2479.2,2453.3729,86.6954,0.1977,2.4672,84.9753,0.4752,0.0947,3
2479.3,2453.4726,85.4416,0.1991,2.4677,85.09,0.4806,0.0941,3
2479.4,2453.5722,84.1834,0.2025,2.469,85.1859,0.4985,0.0926,3
2479.5,2453.6718,83.5126,0.2077,2.471,85.2376,0.5207,0.0912,3
2479.6,2453.7715,83.6925,0.2144,2.4733,85.273,0.55,0.0888,3
2479.7,2453.8711,84.7787,0.2218,2.4748,85.3297,0.5799,0.0871,3
2479.8,2453.9708,86.2984,0.229,2.475,85.4713,0.6048,0.0863,3
2479.9,2454.0704,87.8236,0.2353,2.4747,85.7424,0.627,0.086,3
2480,2454.17,88.9986,0.2402,2.4749,86.0811,0.6439,0.0853,3
2480.1,2454.2697,89.7048,0.2439,2.4761,86.4866,0.6669,0.0783,3
2480.2,2454.3693,89.9253,0.2471,2.4772,86.8478,0.6859,0.0658,3
2480.3,2454.469,89.7558,0.2499,2.4773,87.1769,0.6796,0.0708,3
2480.4,2454.5686,89.4422,0.2518,2.4752,87.4304,0.6726,0.0765,3
2480.5,2454.6682,89.2576,0.2531,2.4719,87.6875,0.6779,0.0722,3
2480.6,2454.7679,89.4246,0.2541,2.4686,87.9512,0.6881,0.0642,3
2480.7,2454.8675,89.8913,0.2552,2.467,88.2598,0.6904,0.0625,3
2480.8,2454.9671,90.4545,0.2569,2.4673,88.5443,0.6965,0.0581,3
2480.9,2455.0668,90.9609,0.2593,2.4685,88.8016,0.7115,0.0479,5
2481,2455.1664,91.3951,0.2634,2.4692,88.9175,0.729,0.0377,5
2481.1,2455.2661,91.8045,0.2696,2.4687,88.9914,0.7319,0.036,5
2481.2,2455.3657,92.1808,0.2772,2.4672,89.0273,0.7227,0.041,5
2481.3,2455.4653,92.6363,0.2841,2.4653,89.1512,0.7206,0.0423,5
2481.4,2455.565,93.2109,0.2882,2.464,89.3242,0.7233,0.0407,5
2481.5,2455.6646,93.7402,0.2899,2.4644,89.5527,0.7276,0.0382,5
2481.6,2455.7643,93.8083,0.2908,2.4668,89.7077,0.7344,0.0347,5
2481.7,2455.8639,93.3344,0.2924,2.4705,89.7783,0.7441,0.03,5
2481.8,2455.9635,92.7414,0.2947,2.4741,89.7416,0.7535,0.0258,5
2481.9,2456.0632,92.4666,0.2964,2.4766,89.6831,0.7572,0.0243,5
2482,2456.1628,92.5676,0.296,2.4777,89.7136,0.7542,0.0256,5
2482.1,2456.2624,92.7164,0.2937,2.4785,89.8936,0.7453,0.0294,5
2482.2,2456.3621,92.6372,0.2905,2.4802,90.3032,0.7331,0.0353,5
2482.3,2456.4617,92.5645,0.2873,2.4828,90.7389,0.725,0.0397,5
2482.4,2456.5614,92.9965,0.2844,2.4845,91.1444,0.7267,0.0388,5
2482.5,2456.661,94.0393,0.2821,2.4832,91.2822,0.7385,0.0326,5
2482.6,2456.7606,95.1093,0.2816,2.4781,91.2956,0.7521,0.0264,5
2482.7,2456.8603,95.6377,0.2846,2.4709,91.1592,0.7584,0.0238,5
2482.8,2456.9599,95.5983,0.2921,2.4645,91.1863,0.7546,0.0254,5
2482.9,2457.0596,95.4653,0.3032,2.4606,91.3649,0.7489,0.0278,5
2483,2457.1592,95.8185,0.3147,2.4597,91.8706,0.7542,0.0255,5
2483.1,2457.2588,96.7441,0.323,2.461,92.4669,0.7756,0.0179,5
2483.2,2457.3585,97.6407,0.3261,2.4643,93.036,0.8071,0.0102,5
2483.3,2457.4581,97.8766,0.3248,2.4685,93.3391,0.8368,0.0055,5
2483.4,2457.5577,97.4987,0.3221,2.4715,93.3537,0.8555,0.0035,5
2483.5,2457.6574,96.8902,0.3198,2.4714,93.2127,0.855,0.0036,5
2483.6,2457.757,96.4822,0.3184,2.4668,93.0146,0.8396,0.0051,5
2483.7,2457.8567,96.4323,0.3169,2.4603,93.0338,0.8182,0.008,5
2483.8,2457.9563,96.5869,0.3146,2.4545,93.2146,0.8039,0.0106,5
2483.9,2458.0559,96.5972,0.3119,2.4514,93.6565,0.8048,0.0104,5
2484,2458.1556,96.5118,0.3098,2.4504,94.0239,0.8184,0.008,5
2484.1,2458.2552,96.7017,0.3096,2.4497,94.32,0.8342,0.0057,5
2484.2,2458.3548,97.5356,0.3119,2.4471,94.3003,0.8375,0.0053,5
2484.3,2458.4545,98.8931,0.3151,2.4418,94.2236,0.8371,0.0054,5
2484.4,2458.5541,100.4335,0.3171,2.4348,94.0946,0.8249,0.007,5
2484.5,2458.6538,101.4074,0.3169,2.4273,94.1128,0.803,0.0108,5
2484.6,2458.7534,101.4848,0.3151,2.4204,94.1568,0.788,0.0143,5
2484.7,2458.853,100.9553,0.3138,2.4143,94.2286,0.764,0.0217,5
2484.8,2458.9527,100.486,0.3139,2.4097,93.9929,0.7517,0.0265,5
2484.9,2459.0523,100.6322,0.3138,2.4086,93.4965,0.7451,0.0295,5
2485,2459.152,101.2124,0.3096,2.4133,92.6638,0.7469,0.0287,5
2485.1,2459.2516,101.035,0.2975,2.4258,91.3736,0.7342,0.0348,5
2485.2,2459.3512,98.6088,0.2746,2.4476,89.9123,0.6962,0.0596,5
2485.3,2459.4509,93.3145,0.2446,2.4729,88.2573,0.6656,0.0822,5
2485.4,2459.5505,85.4723,0.2124,2.4954,86.3895,0.6225,0.0694,5
2485.5,2459.6502,76.755,0.1847,2.5071,84.4074,0.5443,0.0655,5
2485.6,2459.7498,69.0912,0.1657,2.5054,82.2845,0.471,0.0659,5
2485.7,2459.8494,63.6177,0.1557,2.4933,80.1478,0.401,0.0778,5
2485.8,2459.9491,60.653,0.1533,2.4764,78.0841,0.3389,0.0917,5
2485.9,2460.0487,59.2072,0.1538,2.4629,76.2445,0.3121,0.0989,5
2486,2460.1483,58.2934,0.1527,2.4581,74.8521,0.265,0.1063,5
2486.1,2460.248,56.8348,0.1472,2.4647,73.77,0.2333,0.1043,5
2486.2,2460.3476,54.4527,0.1371,2.4795,73.2411,0.218,0.0979,5
2486.3,2460.4473,51.4169,0.1253,2.4942,73.2393,0.2496,0.0817,5
2486.4,2460.5469,48.6739,0.1143,2.4997,73.5849,0.2294,0.0786,5
2486.5,2460.6465,47.079,0.1067,2.4863,74.5121,0.1957,0.0835,2
2486.6,2460.7462,46.6891,0.1034,2.4558,75.8222,0.1383,0.103,2
2486.7,2460.8458,47.0952,0.1054,2.4139,77.3638,0.066,0.1334,2
2486.8,2460.9454,47.9025,0.1143,2.3694,79.1907,0.0495,0.1522,2
2486.9,2461.0451,49.0187,0.1291,2.3313,80.9855,0.0422,0.1782,2
2487,2461.1447,50.5119,0.1491,2.3017,82.7342,0.0432,0.2019,2
2487.1,2461.2441,52.2383,0.1727,2.281,84.1937,0.0502,0.2184,2
2487.2,2461.3435,53.8142,0.1955,2.266,85.4055,0.0594,0.2346,2
2487.3,2461.4429,54.9152,0.2139,2.2546,86.4164,0.0682,0.2483,2
2487.4,2461.5423,55.248,0.2261,2.2462,86.9796,0.0811,0.255,2
2487.5,2461.6417,55.0258,0.234,2.2405,87.319,0.0977,0.2584,2
2487.6,2461.7412,54.4421,0.2405,2.2372,87.4461,0.1089,0.262,2
2487.7,2461.8406,53.7092,0.2469,2.2367,87.3572,0.1186,0.2631,2
2487.8,2461.94,53.1704,0.2497,2.2388,87.2798,0.1203,0.2629,2
2487.9,2462.0394,53.0199,0.2472,2.2418,87.2179,0.1172,0.2609,2
2488,2462.1388,53.2678,0.2404,2.2433,87.1735,0.1041,0.259,2
2488.1,2462.2382,53.5976,0.2344,2.2412,87.0633,0.095,0.2591,2
2488.2,2462.3376,53.7934,0.2337,2.2362,86.8614,0.0886,0.2618,2
2488.3,2462.437,53.7858,0.2372,2.2304,86.4624,0.0892,0.2658,2
2488.4,2462.5364,53.7367,0.2384,2.2259,86.0433,0.0937,0.2666,2
2488.5,2462.6358,54.0067,0.2351,2.2233,85.6287,0.0999,0.2659,2
2488.6,2462.7352,54.8742,0.2296,2.2225,85.4922,0.1063,0.2637,2
2488.7,2462.8346,56.2301,0.2263,2.2237,85.5057,0.1085,0.2624,2
2488.8,2462.934,57.6128,0.2278,2.2269,85.7304,0.1065,0.2623,2
2488.9,2463.0334,58.5063,0.2332,2.2316,85.9546,0.1098,0.2618,2
2489,2463.1328,58.4475,0.2402,2.2368,87.4701,0.1258,0.2601,2
2489.1,2463.2322,57.7602,0.2462,2.2405,87.8434,0.1401,0.2597,2
2489.2,2463.3316,57.0694,0.2503,2.2416,88.309,0.1511,0.2589,2
2489.3,2463.431,57.1508,0.252,2.2407,88.8462,0.1552,0.2594,2
2489.4,2463.5304,58.0124,0.2505,2.2397,89.5237,0.1512,0.2591,2
2489.5,2463.6298,59.1918,0.2458,2.2405,90.2999,0.1423,0.2576,2
2489.6,2463.7292,60.0967,0.2393,2.2441,91.1195,0.1383,0.2534,2
2489.7,2463.8287,60.4876,0.2325,2.2511,91.9377,0.1395,0.2492,2
2489.8,2463.9281,60.503,0.2269,2.2599,92.6589,0.1497,0.2417,2
2489.9,2464.0275,60.4699,0.2234,2.2693,93.2968,0.1627,0.2335,2
2490,2464.1269,60.7196,0.2214,2.277,93.7561,0.1697,0.229,2
2490.1,2464.2263,61.3975,0.2193,2.2815,94.1078,0.1804,0.2242,2
2490.2,2464.3257,62.546,0.2166,2.2827,94.3764,0.1867,0.2217,2
2490.3,2464.4251,63.967,0.2139,2.2813,94.5171,0.1896,0.2208,2
2490.4,2464.5245,65.1897,0.212,2.2796,94.5898,0.1894,0.2207,2
2490.5,2464.6239,65.8379,0.2116,2.2792,94.6069,0.192,0.2204,2
2490.6,2464.7233,65.8748,0.213,2.282,94.561,0.201,0.2179,2
2490.7,2464.8227,65.8168,0.2153,2.2888,94.5382,0.2135,0.2153,2
2490.8,2464.9221,66.1334,0.2175,2.2999,94.5375,0.2376,0.2074,2
2490.9,2465.0215,67.1346,0.2184,2.3142,94.6221,0.2642,0.1973,2
2491,2465.1209,68.4107,0.2171,2.3282,94.6889,0.2787,0.1912,2
2491.1,2465.2203,69.4579,0.2143,2.3375,94.7331,0.2933,0.1833,2
2491.2,2465.3197,69.8766,0.2115,2.3394,94.5659,0.2941,0.1819,2
2491.3,2465.4191,69.7197,0.2108,2.3339,94.2848,0.289,0.1838,2
2491.4,2465.5185,69.2843,0.2125,2.3259,93.862,0.2784,0.1895,2
2491.5,2465.6179,69.032,0.2156,2.3186,93.3583,0.2668,0.1956,2
2491.6,2465.7173,69.3622,0.2193,2.3138,92.8626,0.2631,0.1989,2
2491.7,2465.8167,70.3435,0.2231,2.3104,92.3992,0.2604,0.2025,2
2491.8,2465.9161,71.7996,0.2278,2.3069,91.9611,0.261,0.2065,2
2491.9,2466.0156,73.1364,0.2345,2.3015,91.5022,0.2705,0.2107,2
2492,2466.115,73.9184,0.2586,2.2906,90.986,0.2371,0.2252,2
2492.1,2466.2144,74.0644,0.2706,2.2835,90.4141,0.2579,0.2335,2
2492.2,2466.3138,73.4872,0.2635,2.2783,89.8666,0.2294,0.2385,2
2492.3,2466.4132,72.1926,0.2599,2.2705,89.4159,0.2091,0.2425,2
2492.4,2466.5126,70.1702,0.2612,2.2626,89.1725,0.1832,0.2498,2
2492.5,2466.612,67.601,0.2674,2.2572,89.0395,0.1908,0.2537,2
2492.6,2466.7114,65.2346,0.274,2.2559,89.0503,0.2053,0.2542,2
2492.7,2466.8108,63.6659,0.2754,2.2579,89.0578,0.2225,0.2526,2
2492.8,2466.9102,63.2489,0.2695,2.2628,89.0433,0.2226,0.2477,2
2492.9,2467.0096,63.5215,0.2671,2.272,88.9324,0.2232,0.2429,2
2493,2467.109,64.1187,0.2627,2.2868,88.7676,0.2499,0.2307,2
2493.1,2467.2084,64.9398,0.2593,2.3095,88.5745,0.3099,0.2095,2
2493.2,2467.3078,65.9699,0.257,2.3414,88.3849,0.354,0.1935,2
2493.3,2467.4072,67.1579,0.2547,2.378,88.1957,0.3848,0.17,2
2493.4,2467.5066,68.3697,0.2552,2.4136,88.0038,0.3892,0.148,2
2493.5,2467.606,70.0285,0.2513,2.4427,87.785,0.4021,0.1358,2
2493.6,2467.7054,72.9507,0.2454,2.4635,87.5979,0.4284,0.1188,2
2493.7,2467.8048,77.5871,0.2434,2.4776,87.4435,0.4676,0.1042,2
2493.8,2467.9042,83.2377,0.2462,2.4859,87.4678,0.5168,0.0936,2
2493.9,2468.0036,88.0045,0.2404,2.4891,87.5765,0.572,0.0848,2
2494,2468.103,90.9396,0.2271,2.4886,87.7676,0.6251,0.0769,0
2494.1,2468.2025,91.88,0.2189,2.4855,87.9765,0.6082,0.0785,0
2494.2,2468.3019,91.8864,0.2188,2.4815,88.1329,0.5995,0.0806,0
