2555.4432,2434.7698,108.8463,0.2312,2.5599,84.4916,0.6982,0.036,5
2555.5956,2434.9184,101.5264,0.2011,2.586,81.334,0.617,0.0333,5
2555.748,2435.0669,95.8249,0.1827,2.5913,79.4669,0.5536,0.033,5
2555.9004,2435.2155,93.1631,0.1769,2.5854,76.8788,0.524,0.0371,5
2556.0528,2435.3641,89.5697,0.1711,2.5766,76.0191,0.4841,0.0437,5
2556.2052,2435.5126,85.5904,0.1545,2.584,73.9249,0.4399,0.0405,5
2556.3576,2435.6612,80.3998,0.1323,2.6041,71.6853,0.3822,0.0322,5
2556.51,2435.8098,73.9984,0.1151,2.6189,69.9584,0.3111,0,5
2556.6624,2435.9583,70.3916,0.1037,2.6186,68.6863,0.271,0,5
2556.8148,2436.1069,71.3232,0.1033,2.6012,69.0061,0.2814,0,5
2556.9672,2436.2555,72.268,0.1099,2.5799,69.5666,0.2919,0,5
2557.1196,2436.404,75.5952,0.1096,2.5753,69.7142,0.3288,0,5
2557.272,2436.5526,72.8004,0.1107,2.5822,69.6611,0.2978,0,5
2557.4244,2436.7012,77.1761,0.1077,2.5832,67.6934,0.3464,0,5
2557.5768,2436.8498,74.7805,0.1126,2.5768,66.6587,0.3198,0,5
2557.7292,2436.9983,74.2481,0.1072,2.5488,68.2637,0.3139,0,3
2557.8816,2437.1469,76.9388,0.1205,2.5122,70.9803,0.3438,0.0843,3
2558.034,2437.2955,79.2013,0.1256,2.4796,70.8214,0.369,0.1054,3
2558.1864,2437.444,89.4492,0.1273,2.4792,70.8148,0.4828,0.1055,3
2558.3388,2437.5926,89.4366,0.1061,2.4869,71.5136,0.4826,0.1016,3
2558.4912,2437.7412,93.1631,0.1047,2.4775,73.0779,0.524,0.1078,3
2558.6436,2437.8897,87.5584,0.1345,2.4644,77.0244,0.4618,0.1147,3
2558.796,2438.0383,87.9577,0.1665,2.4722,78.0665,0.4662,0.1071,3
2558.9484,2438.1869,84.7635,0.1859,2.5101,77.0007,0.4307,0.0822,3
2559.1008,2438.3354,80.5196,0.1718,2.5498,74.5234,0.3836,0.0676,5
2559.2532,2438.484,74.7967,0.1629,2.5644,73.9617,0.3201,0.0694,5
2559.4056,2438.6326,81.6975,0.1661,2.5407,78.0052,0.3967,0.0673,2
2559.558,2438.7811,93.7533,0.1897,2.4784,80.453,0.5307,0.1011,2
2559.7104,2438.9297,102.8034,0.2186,2.4121,84.6882,0.6311,0.1411,2
2559.8628,2439.0783,102.6704,0.2243,2.3735,87.4636,0.6297,0.1655,2
2560.0152,2439.2268,104.1898,0.222,2.3644,87.1915,0.6466,0.1717,2
2560.1676,2439.3754,107.2509,0.2208,2.3652,87.221,0.6806,0.1714,2
2560.32,2439.524,107.2706,0.2195,2.3604,86.551,0.6808,0.1746,2
2560.4724,2439.6725,104.6088,0.2325,2.3531,87.3174,0.6512,0.1778,2
2560.6248,2439.8211,100.7492,0.2226,2.3631,82.643,0.6083,0.1725,2
2560.7772,2439.9697,97.0051,0.1994,2.424,77.5621,0.5667,0.1355,2
2560.9296,2440.1183,98.6022,0.1494,2.4988,73.2116,0.5845,0.091,2
2561.082,2440.2668,97.0051,0.1262,2.5326,71.8269,0.5667,0.0706,2
2561.2344,2440.4154,101.5478,0.1413,2.5091,73.0117,0.6172,0.0849,2
2561.3868,2440.564,98.9745,0.1591,2.485,75.1644,0.5886,0.0993,5
2561.5392,2440.7128,96.3127,0.1529,2.5227,74.0598,0.559,0.0752,5
2561.6916,2440.8617,92.1869,0.1373,2.5707,71.9421,0.5132,0.0449,5
2561.844,2441.0106,90.5013,0.1417,2.5883,73.7916,0.4945,0.033,5
2561.9964,2441.1594,96.0709,0.1684,2.5693,79.0488,0.5563,0.0434,5
2562.1488,2441.3083,101.7937,0.199,2.5591,82.6518,0.62,0.0473,5
2562.3012,2441.4571,115.1027,0.2328,2.563,85.4679,0.7678,0.0264,5
2562.4536,2441.606,116.9862,0.2609,2.5637,88.049,0.7887,0.0068,5
2562.606,2441.7549,119.9142,0.2643,2.5603,87.5778,0.8213,0.0032,5
2562.7584,2441.9037,113.9037,0.258,2.5629,88.0305,0.7545,0.0137,5
2562.9108,2442.0526,117.2062,0.2431,2.5752,87.2026,0.7912,0.0084,5
2563.0632,2442.2014,113.3466,0.2393,2.5794,86.6385,0.7483,0.0154,5
2563.2156,2442.3503,115.8738,0.2387,2.581,86.7818,0.7764,0.0091,5
2563.368,2442.4991,112.8375,0.237,2.5694,86.4011,0.7426,0.0171,5
2563.5204,2442.648,113.2368,0.2458,2.5582,87.3342,0.7471,0.0157,5
2563.6728,2442.7969,109.1339,0.2463,2.5487,88.4681,0.7015,0.0342,5
2563.8252,2442.9457,108.6015,0.2551,2.5526,87.2817,0.6956,0.0375,5
2563.9776,2443.0946,112.9701,0.2579,2.5528,86.6221,0.7441,0.0166,5
2564.13,2443.2434,115.6319,0.2603,2.5481,84.2903,0.7736,0.0094,5
2564.2824,2443.3923,107.6465,0.2478,2.5413,79.6495,0.6849,0.0438,5
2564.4348,2443.5412,94.1367,0.2223,2.5471,80.4171,0.5348,0.0679,5
2564.5872,2443.69,82.4866,0.1944,2.556,77.4082,0.4054,0.0749,5
2564.7396,2443.8389,82.1576,0.1823,2.5442,75.6148,0.4018,0.071,5
2564.892,2443.9877,79.3207,0.1735,2.5094,80.0315,0.3702,0.0857,2
2565.0444,2444.1366,76.0647,0.1868,2.4684,79.0432,0.3341,0.1112,2
2565.1968,2444.2855,73.3179,0.2002,2.44,81.8112,0.3035,0.1307,2
2565.3492,2444.4343,75.5805,0.2146,2.4292,82.5247,0.3287,0.1364,2
2565.5016,2444.5832,80.5048,0.2064,2.4232,81.7178,0.3834,0.135,2
2565.654,2444.732,82.3828,0.1918,2.4092,80.719,0.4043,0.1457,2
2565.8064,2444.8809,82.2497,0.194,2.3946,80.0696,0.4028,0.1549,2
2565.9588,2445.0297,82.3828,0.1968,2.3815,82.6586,0.4043,0.1631,2
2566.1112,2445.1786,87.2885,0.1997,2.3818,84.1845,0.4588,0.1626,2
2566.2636,2445.3275,90.3495,0.1979,2.3957,82.6648,0.4928,0.1538,2
2566.416,2445.4763,89.5453,0.2024,2.4123,83.817,0.4838,0.1427,2
2566.5684,2445.6252,84.3735,0.2192,2.4227,85.9908,0.4264,0.1341,2
2566.7208,2445.774,83.708,0.2231,2.4193,84.9135,0.419,0.1358,5
2566.8732,2445.9229,81.4512,0.2129,2.4319,80.5387,0.3939,0.1289,5
2567.0256,2446.0718,79.721,0.1817,2.4848,74.4906,0.3747,0.0979,5
2567.178,2446.2206,74.9298,0.1479,2.5608,64.8872,0.3214,0,5
2567.3304,2446.3695,75.4472,0.1234,2.6246,65.5596,0.3272,0,5
2567.4828,2446.5183,73.0516,0.1181,2.647,71.5917,0.3006,0.0291,5
2567.6352,2446.6672,74.2494,0.1323,2.6152,73.4125,0.3139,0.0406,3
2567.7876,2446.816,75.4621,0.1588,2.563,95.4612,0.3274,0.0656,3
2567.94,2446.9649,80.5993,0.1735,2.5134,96.0679,0.3844,0.0823,3
2568.0924,2447.1138,81.1317,0.1751,2.4973,96.8145,0.3904,0.09,3
2568.2448,2447.2626,83.9265,0.1788,2.4811,89.5216,0.4214,0.1002,3
2568.3972,2447.4115,85.9762,0.1797,2.4771,80.2579,0.4442,0.1028,3
2568.5496,2447.5603,90.8829,0.1804,2.4833,77.5646,0.4987,0.0987,3
2568.702,2447.7092,91.9477,0.1834,2.5045,78.6443,0.5105,0.0846,3
