MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
2574.9504,2450.9777,98.863,0.1983,2.5376,81.0042,0.6038,0.0557,5
2575.1028,2451.1223,97.9181,0.1944,2.5266,81.4204,0.5678,0.0634,5
2575.2552,2451.2669,99.2915,0.207,2.5199,81.7462,0.6014,0.0658,5
2575.4076,2451.4115,100.044,0.2097,2.522,82.0711,0.6175,0.0641,5
2575.56,2451.5561,104.1461,0.2198,2.5197,82.1241,0.648,0.064,5
2575.7124,2451.7007,110.1967,0.2074,2.5199,82.2012,0.6037,0.0653,5
2575.8648,2451.8453,109.9267,0.2069,2.5346,82.2616,0.6341,0.0554,5
2576.0172,2451.9899,105.9595,0.2033,2.5547,82.085,0.6652,0.0423,5
2576.1696,2452.1345,105.5546,0.2067,2.5711,81.8456,0.7123,0.0311,5
2576.322,2452.2791,106.0148,0.2049,2.5741,81.581,0.7099,0.0294,5
2576.4744,2452.4237,111.144,0.1932,2.5754,81.9361,0.6695,0.0301,5
2576.6268,2452.5683,106.3393,0.1948,2.5769,82.072,0.6779,0.029,5
2576.7792,2452.7129,107.4989,0.1921,2.5745,82.412,0.6649,0.031,5
2576.9316,2452.8575,104.3957,0.2081,2.5713,83.141,0.706,0.0323,5
2577.084,2453.0021,115.0046,0.2058,2.5601,83.2203,0.6845,0.039,5
2577.2364,2453.1467,113.3848,0.2088,2.5543,83.6426,0.6812,0.0426,5
2577.3888,2453.2913,117.346,0.2014,2.5456,83.6075,0.6354,0.0495,5
2577.5412,2453.4359,111.6768,0.2038,2.5415,83.801,0.6366,0.052,5
2577.6936,2453.5805,113.2014,0.2139,2.5316,84.1603,0.6545,0.0569,5
2577.846,2453.7251,114.773,0.22,2.5307,84.0116,0.6778,0.0557,5
2577.9984,2453.8697,116.7351,0.2275,2.5418,84.2495,0.7295,0.0395,5
2578.1508,2454.0143,119.5299,0.2216,2.5559,84.4712,0.737,0.0354,5
2578.3032,2454.1589,119.305,0.219,2.5593,84.0117,0.735,0.0364,5
2578.4556,2454.3035,118.6927,0.2236,2.5567,84.101,0.7481,0.0299,5
2578.608,2454.4481,120.5824,0.2306,2.5577,84.1755,0.7785,0.0182,5
2578.7604,2454.5927,119.7275,0.2398,2.5637,83.9979,0.8242,0.0075,5
2578.9128,2454.7373,117.1629,0.2313,2.567,84.7403,0.7991,0.0123,5
2579.0652,2454.8819,115.8581,0.2278,2.5697,83.9982,0.793,0.0139,5
2579.2176,2455.0265,117.2079,0.2326,2.5734,83.9473,0.8199,0.0082,5
2579.37,2455.1711,116.0418,0.2403,2.5791,83.902,0.8444,0.0049,5
2579.5224,2455.3157,113.7021,0.2381,2.5775,83.8715,0.8154,0.0092,5
2579.6748,2455.4603,109.2141,0.2327,2.583,84.2307,0.7655,0.0226,5
2579.8272,2455.6049,111.0551,0.2285,2.5809,83.8586,0.7862,0.0156,5
2579.9796,2455.7495,110.7851,0.2259,2.5891,83.948,0.7843,0.0162,5
2580.132,2455.8941,112.7582,0.221,2.5903,83.8199,0.8054,0.011,5
2580.2844,2456.0387,114.108,0.2129,2.5916,83.8489,0.7807,0.0163,5
2580.4368,2456.1833,116.1327,0.211,2.5857,84.2282,0.7632,0.0201,5
2580.5892,2456.3279,119.1267,0.2252,2.5788,83.3379,0.8024,0.0116,5
2580.7416,2456.4725,120.784,0.2271,2.5828,83.3687,0.8204,0.0082,5
2580.894,2456.6171,122.5815,0.2396,2.5844,83.4072,0.8684,0.0029,5
2581.0464,2456.7617,122.5503,0.2299,2.5847,82.954,0.8323,0.0063,5
2581.1988,2456.9063,119.9481,0.2292,2.5792,82.657,0.8161,0.009,5
2581.3512,2457.0509,119.2304,0.2167,2.5826,82.2713,0.7759,0.0187,5
2581.5036,2457.1955,115.3173,0.2111,2.5835,80.0448,0.7589,0.0215,5
2581.656,2457.3401,116.937,0.2161,2.5938,74.8755,0.7974,0.0121,5
2581.8084,2457.4847,109.1699,0.2032,2.6079,66.9932,0.7579,0.0078,5
2581.9608,2457.6293,98.4623,0.1647,2.637,61.1571,0.6064,0.0001,5
2582.1132,2457.7739,82.2647,0.1115,2.6356,59.2042,0,0,5
2582.2656,2457.9185,69.7847,0.0787,2.6001,59.5631,0,0,6
2582.418,2458.0631,69.3224,0.078,2.5529,59.829,0,0,6
2582.5704,2458.2077,64.3281,0.0988,2.5266,59.3562,0,0,6
2582.7228,2458.3523,62.8433,0.1172,2.5276,60.3692,0,0,6
2582.8752,2458.4969,55.0324,0.1274,2.5148,63.3002,0,0,6
2583.0276,2458.6415,57.0348,0.1347,2.4707,67.9143,0.0066,0.007,6
2583.18,2458.7861,62.3807,0.1506,2.4103,69.3128,0.1322,0.1404,6
2583.3324,2458.9307,71.1938,0.1497,2.388,69.2514,0,0,6
2583.4848,2459.0753,77.0907,0.1278,2.4271,65.948,0,0,6
2583.6372,2459.2199,84.433,0.1005,2.5078,62.0535,0,0,6
2583.7896,2459.3645,89.2924,0.0897,2.5659,62.3344,0,0,6
2583.942,2459.5091,87.8721,0.0897,2.5955,65.2958,0,0,6
2584.0944,2459.6537,85.1086,0.1,2.5957,66.0909,0.0203,0.0012,6
2584.2468,2459.7983,84.8386,0.1211,2.5944,70.0007,0.4308,0.0264,5
2584.3992,2459.9429,88.0781,0.1409,2.5755,70.6095,0.4662,0.037,3
2584.5516,2460.0875,86.5968,0.1583,2.5651,69.5712,0.4909,0.0446,3
2584.704,2460.2321,79.0378,0.1639,2.5547,68.4108,0.3977,0.0634,3
2584.8564,2460.3767,65.7152,0.1652,2.5673,68.8086,0.2349,0.0884,3
2585.0088,2460.5213,57.6768,0.1481,2.5794,68.8827,0,0,6
2585.1612,2460.6659,54.4373,0.1366,2.6061,66.7391,0,0,6
2585.3136,2460.8105,55.0324,0.1231,2.6343,64.021,0,0,6
2585.466,2460.9551,55.9773,0.1145,2.6468,63.8394,0.0054,0.0041,6
2585.6184,2461.0997,54.6275,0.1236,2.6026,70.1952,0.1186,0.0871,6
2585.7708,2461.2443,61.8208,0.1563,2.5128,72.5353,0.2022,0.1083,6
2585.9232,2461.3889,65.4129,0.1882,2.4373,78.0279,0.2435,0.1382,3
2586.0756,2461.5335,66.3577,0.1918,2.4072,74.0796,0.2509,0.1487,3
2586.228,2461.6781,60.2417,0.1906,2.4322,68.6333,0.178,0.1544,3
2586.3804,2461.8227,54.22,0.1854,2.4673,69.8311,0.11,0.1585,3
2586.5328,2461.9673,54.49,0.1777,2.5179,66.6063,0.1133,0.1424,6
2586.6852,2462.1119,55.0718,0.1594,2.5592,66.1173,0.1142,0.1147,6
2586.8376,2462.2565,52.2127,0.1347,2.5988,64.267,0,0,6
2586.99,2462.4011,48.3969,0.1196,2.6098,63.8369,0,0,6
2587.1424,2462.5457,52.8512,0.1112,2.5843,66.0019,0.0115,0.0039,6
2587.2948,2462.6903,65.429,0.1358,2.5325,70.1686,0.2489,0.082,6
2587.4472,2462.8349,77.4786,0.163,2.4902,74.2093,0.3657,0.0923,3
2587.5996,2462.9795,79.7146,0.1846,2.4772,76.6659,0.4157,0.0983,3
2587.752,2463.1241,85.5188,0.1912,2.4858,76.6239,0.4634,0.091,3
2587.9044,2463.2687,83.2241,0.1928,2.5008,77.2439,0.4586,0.0862,3
2588.0568,2463.4133,89.5536,0.1986,2.509,77.0544,0.5287,0.0763,3
2588.2092,2463.5579,86.584,0.2017,2.5185,78.6829,0.4971,0.0771,3
2588.3616,2463.7025,90.3635,0.2092,2.5189,79.6297,0.5406,0.0739,3
2588.514,2463.8471,91.4513,0.2082,2.521,80.1564,0.5529,0.0714,3
2588.6664,2463.9917,95.6934,0.1997,2.5106,80.3752,0.5512,0.0734,5
2588.8188,2464.1363,100.2827,0.1964,2.5121,80.2077,0.5421,0.0726,5
2588.9712,2464.2809,101.1579,0.1922,2.5193,80.3151,0.5443,0.068,5
2589.1236,2464.4255,101.9101,0.1986,2.5351,80.2332,0.6006,0.0568,5
2589.276,2464.5701,102.2362,0.1913,2.5407,80.1317,0.5849,0.0542,5
2589.4284,2464.7147,105.4757,0.1909,2.5386,80.0196,0.5787,0.0555,5
2589.5808,2464.8593,103.316,0.1866,2.543,80.3399,0.5746,0.0529,5
2589.7332,2465.0039,103.5854,0.1964,2.5512,80.8033,0.629,0.0461,5
2589.8856,2465.1485,101.6957,0.1983,2.5554,81.1292,0.6448,0.0433,5
2590.038,2465.2915,105.2052,0.2016,2.5482,81.2245,0.6399,0.0481,5
2590.1904,2465.4342,108.2542,0.1993,2.533,81.4472,0.5988,0.0583,5
2590.3428,2465.577,107.1979,0.1989,2.5274,81.1732,0.5834,0.0623,5
2590.4952,2465.7197,100.9211,0.1917,2.5192,80.6281,0.5385,0.0683,5
2590.6476,2465.8625,100.5162,0.183,2.526,79.9924,0.5207,0.0651,5
2590.8,2466.0052,102.5173,0.1845,2.5273,80.0114,0.5318,0.0637,5
2590.9524,2466.148,106.9044,0.1936,2.5367,79.4604,0.5868,0.0562,5
2591.1048,2466.2907,102.6443,0.1982,2.5433,79.3951,0.6189,0.0509,5
2591.2572,2466.4335,104.669,0.1988,2.5516,79.8168,0.6388,0.0457,5
2591.4096,2466.5762,104.4567,0.205,2.5438,80.0854,0.6478,0.0496,5
2591.562,2466.719,107.367,0.2155,2.5476,81.0006,0.6961,0.0453,5
2591.7144,2466.8617,113.3062,0.219,2.5518,81.2693,0.718,0.0417,5
2591.8668,2467.0044,115.4081,0.2143,2.5613,81.0419,0.7179,0.0367,5
2592.0192,2467.1472,116.0144,0.2027,2.5574,80.766,0.6648,0.0413,5
2592.1716,2467.2899,110.9304,0.1972,2.5505,80.3661,0.6312,0.0465,5
2592.324,2467.4327,109.0407,0.2071,2.5467,80.9651,0.6622,0.0475,5
2592.4764,2467.5754,107.7595,0.2195,2.545,81.4147,0.7044,0.0467,5
2592.6288,2467.7182,103.2599,0.2188,2.5416,80.9562,0.6934,0.0491,5
2592.7812,2467.8609,104.529,0.2172,2.5418,80.459,0.6868,0.0492,5
2592.9336,2468.0037,104.664,0.2063,2.5416,79.9214,0.6475,0.0509,5
2593.086,2468.1464,105.6088,0.2131,2.5458,79.8845,0.6793,0.0473,5
2593.2384,2468.2892,104.5315,0.2013,2.545,80.2517,0.6311,0.0503,2
2593.3908,2468.4319,103.5866,0.1993,2.5237,80.7765,0.5762,0.0651,2
2593.5432,2468.5747,106.2862,0.198,2.4994,80.8877,0.5178,0.0815,2
2593.6956,2468.7174,103.028,0.1947,2.4802,80.0259,0.4655,0.0944,2
2593.848,2468.8602,99.1784,0.199,2.4754,79.5477,0.4693,0.0969,2
2594.0004,2469.0029,93.3742,0.1857,2.4793,79.9464,0.4285,0.0965,2
2594.1528,2469.1457,91.5814,0.1935,2.4703,80.8557,0.4397,0.1017,2
2594.3052,2469.2884,92.0565,0.2096,2.4527,82.2913,0.4616,0.1115,2
2594.4576,2469.4312,89.1542,0.2179,2.4266,83.3765,0.437,0.1274,2
2594.61,2469.5739,89.8292,0.2238,2.4094,83.415,0.4211,0.1377,2
2594.7624,2469.7167,86.5896,0.2177,2.4027,83.2432,0.3858,0.1429,2
2594.9148,2469.8594,85.2429,0.2253,2.404,83.3585,0.4163,0.141,2
2595.0672,2470.0022,87.5376,0.2232,2.4016,83.2653,0.4025,0.1431,2
2595.2196,2470.1449,90.5072,0.2218,2.3951,84.021,0.3834,0.1477,2
2595.372,2470.2877,91.7135,0.2228,2.3916,83.5588,0.38,0.1498,2
2595.5244,2470.4304,86.0443,0.2236,2.392,84.1934,0.3832,0.1495,2
2595.6768,2470.5732,81.7991,0.2218,2.3898,83.9567,0.3719,0.1515,2
2595.8292,2470.7159,79.7124,0.2276,2.3793,83.4591,0.3726,0.1573,2
2595.9816,2470.8587,81.0622,0.2344,2.3775,83.7321,0.395,0.1573,2
2596.134,2471.0014,79.6383,0.2415,2.3839,83.1031,0.4136,0.154,2
2596.2864,2471.1442,82.2693,0.2356,2.3955,81.5731,0.4383,0.1447,2
2596.4388,2471.2869,82.5393,0.2257,2.412,78.2366,0.4332,0.1353,2
2596.5912,2471.4297,90.1581,0.1968,2.4353,77.207,0.3724,0.1244,2
2596.7436,2471.5724,84.0176,0.1798,2.4462,78.2039,0.3307,0.12,2
2596.896,2471.7152,85.2094,0.1804,2.4326,80.3487,0.3056,0.1293,2
2597.0484,2471.8579,77.5332,0.2022,2.4052,82.2039,0.3319,0.1443,2
2597.2008,2472.0007,79.423,0.2273,2.3867,83.6093,0.3865,0.1526,2
2597.3532,2472.1434,78.3018,0.2288,2.3829,83.467,0.3849,0.1549,2
2597.5056,2472.2862,78.7642,0.2399,2.382,83.4245,0.4015,0.156,2
2597.658,2472.4289,80.7889,0.2303,2.3835,83.887,0.3923,0.1541,2
2597.8104,2472.5717,80.0432,0.2347,2.385,84.0697,0.4112,0.1522,2
2597.9628,2472.7144,82.9476,0.2263,2.3946,84.3881,0.4028,0.1472,2
2598.1152,2472.8572,84.7024,0.2391,2.3979,84.1569,0.4571,0.1429,2
2598.2676,2472.9999,83.0826,0.237,2.3989,84.2426,0.4505,0.1427,2
2598.42,2473.1427,81.3319,0.2433,2.3977,84.4611,0.4325,0.1462,2
2598.5724,2473.2854,83.8965,0.2302,2.4023,84.3509,0.43,0.1415,2
2598.7248,2473.4281,86.1421,0.2222,2.3944,84.5981,0.3811,0.1483,2
2598.8772,2473.5709,85.9332,0.2161,2.3816,84.473,0.3298,0.1578,2
2599.0296,2473.7136,83.0319,0.2133,2.369,84.3646,0.2942,0.166,2
2599.182,2473.8564,83.756,0.2171,2.3747,84.257,0.3216,0.1612,2
2599.3344,2473.9991,85.7241,0.2154,2.3899,83.8784,0.3514,0.1512,2
2599.4868,2474.1419,87.3789,0.2295,2.4065,83.6005,0.439,0.1379,2
2599.6392,2474.2846,82.7896,0.2234,2.4191,83.9668,0.4421,0.1308,2
2599.7916,2474.4274,82.7809,0.2191,2.4213,83.6869,0.4294,0.1302,2
2599.944,2474.5701,79.5731,0.2115,2.421,83.3715,0.4002,0.1317,2
2600.0964,2474.7129,86.117,0.2111,2.4195,82.2743,0.3939,0.1326,2
2600.2488,2474.8556,90.6366,0.1983,2.4264,81.6854,0.3587,0.13,2
2600.4012,2474.9984,95.9008,0.1814,2.4369,81.3702,0.3186,0.1256,2
2600.5536,2475.1411,96.29,0.1861,2.4359,81.4538,0.3358,0.1257,2
2600.706,2475.2839,94.1303,0.2004,2.4285,81.7399,0.3757,0.1282,2
2600.8584,2475.4266,91.3618,0.207,2.4383,79.9895,0.4222,0.1199,2
2601.0108,2475.5694,89.9629,0.1925,2.4762,77.6074,0.4466,0.0968,2
2601.1632,2475.7121,89.5579,0.1687,2.5083,76.1586,0.4248,0.0789,2
2601.3156,2475.8549,91.7865,0.1636,2.5119,76.5745,0.4133,0.0778,2
2601.468,2475.9976,92.5269,0.1753,2.4905,77.9705,0.4143,0.0901,2
2601.6204,2476.1404,96.0364,0.1878,2.49,79.2701,0.4616,0.0887,2
2601.7728,2476.2831,95.0199,0.1964,2.492,80.2444,0.4992,0.0856,2
2601.9252,2476.4259,94.6844,0.1935,2.5106,79.1565,0.5278,0.0734,5
2602.0776,2476.5686,93.8914,0.1844,2.5304,75.8565,0.5349,0.0609,5
2602.23,2476.7114,92.8141,0.1606,2.5665,72.4224,0.4973,0.0386,5
2602.3824,2476.8541,98.0783,0.1406,2.6009,69.0407,0,0,6
2602.5348,2476.9969,103.7765,0.1303,2.6174,66.3887,0,0,6
2602.6872,2477.1396,116.8039,0.1247,2.6241,66.0862,0,0,6
2602.8396,2477.2824,126.9274,0.1172,2.6211,64.9926,0,0,6
2602.992,2477.4251,129.3111,0.1063,2.6134,64.694,0,0,6
2603.1444,2477.5679,131.3669,0.102,2.6048,65.2215,0,0,6
2603.2968,2477.7106,132.5817,0.0985,2.6044,66.1237,0,0,6
2603.4492,2477.8534,133.2566,0.1058,2.609,67.5825,0,0,6
2603.6016,2477.9961,126.3884,0.1185,2.614,68.1855,0,0,6
2603.754,2478.1389,121.7991,0.1272,2.6182,67.8621,0,0,6
2603.9064,2478.2816,111.4991,0.1195,2.6323,65.4671,0,0,6
2604.0588,2478.4244,99.574,0.1062,2.6375,67.0368,0,0,6
2604.2112,2478.5671,84.9334,0.109,2.6173,68.6235,0,0,6
2604.3636,2478.7099,84.3832,0.1387,2.5865,69.8101,0.0239,0.0016,5
2604.516,2478.8526,90.2481,0.1493,2.5795,71.5694,0.5052,0.0331,5
2604.6684,2478.9954,89.6994,0.1431,2.5782,86.9699,0.4734,0.0354,5
2604.8208,2479.1381,86.5116,0.1234,2.5556,87.6909,0.3359,0.0496,5
2604.9732,2479.2809,79.1047,0.1291,2.521,68.1554,0,0,5
2605.1256,2479.4236,75.3968,0.1399,2.5339,64.4951,0,0,5
2605.278,2479.5663,71.8318,0.1434,2.5854,63.5244,0,0,5
2605.4304,2479.7091,69.5942,0.1395,2.6131,65.341,0.0137,0.0026,5
2605.5828,2479.8518,69.4373,0.134,2.5966,80.4207,0.2881,0.0561,5
2605.7352,2479.9946,64.4986,0.1343,2.5883,82.8084,0.2309,0.0694,5
2605.8876,2480.1373,62.3389,0.1216,2.6168,80.7092,0.1966,0.0595,6
2606.04,2480.2801,54.2281,0.1033,2.6639,60.5555,0,0,6
2606.1924,2480.4228,54.768,0.0866,2.685,59.4964,0,0,6
2606.3448,2480.5656,52.2034,0.0829,2.6703,60.6531,0,0,6
2606.4972,2480.7083,54.8019,0.0861,2.6357,60.6674,0,0,6
2606.6496,2480.8511,56.5073,0.0994,2.5875,62.9746,0,0,6
2606.802,2480.9938,58.262,0.1178,2.5584,67.9697,0.0099,0.0042,6
2606.9544,2481.1366,62.6664,0.1443,2.5376,71.8666,0.2127,0.0887,3
2607.1068,2481.2793,66.8833,0.1611,2.517,73.5608,0.267,0.094,3
2607.2592,2481.4221,79.0316,0.1637,2.5048,77.3398,0.3981,0.0823,3
2607.4116,2481.5648,88.0545,0.1688,2.495,77.7122,0.3979,0.0879,3
2607.564,2481.7076,85.9117,0.1749,2.4974,78.4788,0.4267,0.0857,3
2607.7164,2481.8503,85.5694,0.1837,2.4919,77.9097,0.4494,0.0881,3
2607.8688,2481.9931,87.7998,0.1904,2.4942,77.0545,0.4797,0.0853,3
2608.0212,2482.1358,93.604,0.1849,2.5091,74.9588,0.4903,0.0764,3
2608.1736,2482.2786,86.6573,0.1833,2.5101,74.1681,0.4816,0.0769,3
2608.326,2482.4213,77.1547,0.178,2.4877,75.1218,0.3811,0.0969,3
2608.4784,2482.5641,74.1851,0.1876,2.454,76.2788,0.3484,0.1176,3
2608.6308,2482.7068,75.9398,0.207,2.4346,77.3524,0.3684,0.1287,3
2608.7832,2482.8496,76.0275,0.2255,2.4489,76.2231,0.3695,0.1333,3
2608.9356,2482.9923,76.1625,0.2232,2.4571,75.4811,0.3701,0.1288,3
2609.088,2483.1351,74.4862,0.2028,2.4724,74.039,0.3492,0.1143,3
2609.2404,2483.2778,71.348,0.1833,2.4674,74.2214,0.3113,0.1145,3
2609.3928,2483.4206,67.1124,0.1728,2.4748,74.3772,0.2635,0.1141,3
2609.5452,2483.5633,67.6909,0.1769,2.4957,72.1314,0.2703,0.1068,3
2609.6976,2483.7061,68.0534,0.1794,2.5211,81.957,0.2732,0.1034,3
2609.85,2483.8488,65.9449,0.1772,2.5417,81.9125,0.2467,0.1045,3
2610.0024,2483.9916,61.2385,0.1681,2.5321,77.2985,0.1963,0.1104,3
2610.1548,2484.1343,66.4853,0.1612,2.5025,76.1191,0.2569,0.1018,3
