WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RDT_2P,3292.8,2431.4918,119.7299,0.2453,2.5205,92.302,0.6483,0.0709,5
RDT_2P,3292.9,2431.5739,119.2243,0.239,2.543,94.3366,0.6437,0.0628,5
RDT_2P,3293,2431.6559,118.5204,0.2322,2.5627,96.7817,0.6386,0.0556,5
RDT_2P,3293.1,2431.738,115.3265,0.225,2.5731,99.3564,0.6341,0.0508,5
RDT_2P,3293.2,2431.8201,112.5947,0.2178,2.5788,101.829,0.6243,0.0485,5
RDT_2P,3293.3,2431.9021,111.1211,0.2106,2.578,104.1035,0.6055,0.0499,5
RDT_2P,3293.4,2431.9842,108.7778,0.2042,2.5719,106.118,0.5847,0.0524,4
RDT_2P,3293.5,2432.0663,105.5158,0.1984,2.5643,108.0663,0.5649,0.0561,3
RDT_2P,3293.6,2432.1483,100.6276,0.1938,2.5553,109.9711,0.5477,0.0622,3
RDT_2P,3293.7,2432.2304,97.3395,0.1909,2.5476,111.7352,0.5244,0.0664,3
RDT_2P,3293.8,2432.3125,94.2297,0.1887,2.5406,113.2856,0.5013,0.071,3
RDT_2P,3293.9,2432.3946,90.5499,0.1876,2.535,114.377,0.4826,0.0776,3
RDT_2P,3294,2432.4766,88.9589,0.1872,2.5293,114.8715,0.4517,0.0832,3
RDT_2P,3294.1,2432.5587,87.9303,0.187,2.5231,115.1425,0.4206,0.0881,3
RDT_2P,3294.2,2432.6408,86.4531,0.187,2.5155,115.3306,0.4025,0.0917,3
RDT_2P,3294.3,2432.7228,86.5811,0.1867,2.5069,116.2253,0.3638,0.0957,3
RDT_2P,3294.4,2432.8049,87.713,0.1863,2.4982,117.6309,0.3231,0.0999,3
RDT_2P,3294.5,2432.887,90.2854,0.1861,2.4908,119.9852,0.3142,0.1038,3
RDT_2P,3294.6,2432.969,91.298,0.186,2.4851,122.4535,0.3069,0.106,3
RDT_2P,3294.7,2433.0511,91.3072,0.1861,2.4807,124.8864,0.2998,0.107,3
RDT_2P,3294.8,2433.1332,89.9783,0.187,2.4795,126.6902,0.2876,0.1055,3
RDT_2P,3294.9,2433.2152,88.8181,0.1882,2.4806,128.0039,0.2784,0.1034,3
RDT_2P,3295,2433.2973,87.8258,0.1895,2.4835,128.9667,0.2728,0.101,3
RDT_2P,3295.1,2433.3794,87.5232,0.1908,2.4888,129.4963,0.2848,0.0995,3
RDT_2P,3295.2,2433.4614,87.3716,0.1921,2.4937,129.7548,0.3023,0.099,3
RDT_2P,3295.3,2433.5435,87.3573,0.1934,2.4981,129.768,0.3236,0.0991,3
RDT_2P,3295.4,2433.6256,87.7886,0.1948,2.4984,129.0097,0.337,0.1009,3
RDT_2P,3295.5,2433.7077,88.0738,0.1961,2.497,127.7501,0.34,0.1029,3
RDT_2P,3295.6,2433.7897,88.2186,0.1974,2.4939,126.0086,0.3331,0.1052,3
RDT_2P,3295.7,2433.8718,88.7376,0.1987,2.4918,123.5531,0.3191,0.1065,3
RDT_2P,3295.8,2433.9539,89.1441,0.1998,2.4917,121.016,0.3062,0.1068,3
RDT_2P,3295.9,2434.0359,89.4138,0.2006,2.494,118.3918,0.2947,0.1057,3
RDT_2P,3296,2434.118,90.438,0.2013,2.4986,116.126,0.2914,0.104,3
RDT_2P,3296.1,2434.2001,91.4031,0.202,2.5025,114.1608,0.2897,0.1024,3
RDT_2P,3296.2,2434.2821,92.2201,0.2026,2.5051,112.5788,0.2895,0.101,3
RDT_2P,3296.3,2434.3642,93.5337,0.2033,2.5034,111.5692,0.2948,0.1015,3
RDT_2P,3296.4,2434.4463,94.9586,0.2041,2.5,110.8154,0.2987,0.1022,3
RDT_2P,3296.5,2434.5283,96.4684,0.2052,2.4947,110.3765,0.2991,0.1029,3
RDT_2P,3296.6,2434.6104,97.2626,0.2065,2.4904,110.2682,0.3065,0.104,3
RDT_2P,3296.7,2434.6925,98.0511,0.2078,2.4874,110.3097,0.3127,0.1043,3
RDT_2P,3296.8,2434.7746,99.1168,0.2091,2.4868,110.5356,0.3135,0.1026,3
RDT_2P,3296.9,2434.8566,99.6019,0.2101,2.489,110.7158,0.3296,0.1007,3
RDT_2P,3297,2434.9387,100.1644,0.211,2.4923,110.7376,0.345,0.0985,3
RDT_2P,3297.1,2435.0208,101.3289,0.2121,2.4967,110.362,0.3483,0.0958,3
RDT_2P,3297.2,2435.1028,102.218,0.213,2.5009,109.3218,0.3703,0.0936,3
RDT_2P,3297.3,2435.1849,102.6084,0.2138,2.5049,107.8756,0.3931,0.0916,3
RDT_2P,3297.4,2435.267,101.5558,0.2145,2.5084,105.7755,0.3963,0.0895,3
RDT_2P,3297.5,2435.349,101.0696,0.2148,2.512,103.3627,0.4082,0.0867,3
RDT_2P,3297.6,2435.4311,100.8041,0.2148,2.5157,100.8102,0.4217,0.084,3
RDT_2P,3297.7,2435.5132,100.4381,0.2135,2.5192,98.2326,0.4247,0.0826,3
RDT_2P,3297.8,2435.5952,101.6485,0.2114,2.5225,95.6999,0.4347,0.0812,3
RDT_2P,3297.9,2435.6773,103.4307,0.2089,2.5258,93.2,0.4477,0.0799,3
RDT_2P,3298,2435.7594,103.3588,0.2058,2.5286,90.7568,0.4549,0.0785,3
RDT_2P,3298.1,2435.8415,103.8511,0.2032,2.5316,88.4563,0.4514,0.0759,3
RDT_2P,3298.2,2435.9235,104.5384,0.2009,2.5347,86.2946,0.4413,0.0726,3
RDT_2P,3298.3,2436.0056,103.1437,0.1993,2.5389,84.6368,0.4375,0.0699,3
RDT_2P,3298.4,2436.0877,102.8997,0.1986,2.5431,83.3877,0.4388,0.0673,4
RDT_2P,3298.5,2436.1697,103.5451,0.1987,2.5472,82.4766,0.4445,0.065,5
RDT_2P,3298.6,2436.2518,103.7162,0.1989,2.5502,82.1106,0.4588,0.0647,5
RDT_2P,3298.7,2436.3339,106.7733,0.1992,2.5524,81.8095,0.468,0.0643,5
RDT_2P,3298.8,2436.4159,112.6034,0.1997,2.5537,81.5705,0.4722,0.0637,5
RDT_2P,3298.9,2436.498,114.7122,0.1999,2.553,81.0491,0.4691,0.0637,5
RDT_2P,3299,2436.5801,115.7949,0.2002,2.552,80.3284,0.4658,0.0615,5
RDT_2P,3299.1,2436.6621,115.762,0.2007,2.5507,79.3803,0.4622,0.0569,5
RDT_2P,3299.2,2436.7442,115.7416,0.2009,2.549,78.2246,0.4672,0.0548,5
RDT_2P,3299.3,2436.8263,115.2499,0.2006,2.5474,77.1178,0.4909,0.0538,5
RDT_2P,3299.4,2436.9084,114.0788,0.1997,2.5458,76.1004,0.5409,0.0541,5
RDT_2P,3299.5,2436.9904,113.1356,0.1964,2.5448,75.5208,0.5789,0.0538,5
RDT_2P,3299.6,2437.0725,111.4866,0.1919,2.5449,75.2241,0.6022,0.0531,5
RDT_2P,3299.7,2437.1546,108.5326,0.1855,2.5464,75.3343,0.6018,0.0519,5
RDT_2P,3299.8,2437.2366,105.2582,0.1777,2.5519,75.8942,0.6015,0.0482,5
RDT_2P,3299.9,2437.3187,101.4569,0.1698,2.5594,76.6329,0.5963,0.0447,5
RDT_2P,3300,2437.4008,96.6661,0.1621,2.5695,77.5695,0.5802,0.0425,5
RDT_2P,3300.1,2437.4818,88.4253,0.1566,2.579,78.5747,0.5714,0.0394,5
RDT_2P,3300.2,2437.5617,81.0588,0.1525,2.5863,79.6079,0.5522,0.0397,5
RDT_2P,3300.3,2437.6417,78.5359,0.1507,2.5881,80.6675,0.4994,0.0497,5
RDT_2P,3300.4,2437.7217,77.9433,0.1515,2.5813,81.7553,0.4738,0.0619,5
RDT_2P,3300.5,2437.8016,78.4008,0.1537,2.5694,82.8344,0.4358,0.0743,4
RDT_2P,3300.6,2437.8816,80.1771,0.1581,2.5498,83.8472,0.3197,0.0844,1
RDT_2P,3300.7,2437.9616,82.9839,0.1634,2.5296,84.6139,0.2441,0.0931,0
RDT_2P,3300.8,2438.0415,86.171,0.169,2.5103,85.1756,0.1941,0.1002,0
RDT_2P,3300.9,2438.1215,89.0591,0.1745,2.4968,85.2511,0.1849,0.1031,0
RDT_2P,3301,2438.2014,92.3004,0.1786,2.4914,84.9548,0.191,0.1024,0
RDT_2P,3301.1,2438.2814,95.7005,0.1817,2.4918,84.4222,0.208,0.0992,0
RDT_2P,3301.2,2438.3614,98.8716,0.1816,2.5031,83.6256,0.2462,0.0908,0
RDT_2P,3301.3,2438.4413,101.3124,0.18,2.5188,82.8691,0.2815,0.0803,0
RDT_2P,3301.4,2438.5213,102.9249,0.1773,2.5374,82.159,0.3156,0.0684,0
RDT_2P,3301.5,2438.6013,100.6112,0.1736,2.5551,81.6742,0.3559,0.0576,0
RDT_2P,3301.6,2438.6812,96.7295,0.1702,2.5681,81.2984,0.3942,0.0512,0
RDT_2P,3301.7,2438.7612,91.5622,0.1673,2.577,81.0134,0.4303,0.0487,0
RDT_2P,3301.8,2438.8411,86.3007,0.1655,2.5732,80.783,0.4537,0.0561,0
RDT_2P,3301.9,2438.9211,82.5812,0.1646,2.5644,80.4888,0.4488,0.0663,0
RDT_2P,3302,2439.0011,80.4036,0.1647,2.5507,80.131,0.4156,0.0793,0
RDT_2P,3302.1,2439.081,80.2117,0.1666,2.5346,79.4224,0.3458,0.0883,0
RDT_2P,3302.2,2439.161,80.0278,0.1691,2.5209,78.4897,0.2792,0.0954,0
RDT_2P,3302.3,2439.241,79.8056,0.1722,2.5101,77.3025,0.2171,0.1005,0
RDT_2P,3302.4,2439.3209,81.3135,0.1755,2.5072,75.9719,0.2127,0.1029,0
RDT_2P,3302.5,2439.4009,84.9329,0.178,2.5074,74.8442,0.211,0.1007,0
RDT_2P,3302.6,2439.4808,91.4035,0.1795,2.5113,74.024,0.207,0.0921,0
RDT_2P,3302.7,2439.5608,92.18,0.1783,2.5194,74.0467,0.2065,0.0848,0
RDT_2P,3302.8,2439.6408,91.7324,0.1759,2.5295,74.4634,0.2386,0.0784,0
RDT_2P,3302.9,2439.7207,90.4889,0.1719,2.5422,75.3761,0.328,0.0734,0
RDT_2P,3303,2439.8007,90.1582,0.167,2.5548,76.5054,0.3424,0.0678,0
RDT_2P,3303.1,2439.8807,87.9004,0.1624,2.5645,77.6852,0.3378,0.0663,0
RDT_2P,3303.2,2439.9606,80.9662,0.1584,2.5679,78.8854,0.3225,0.074,0
RDT_2P,3303.3,2440.0406,76.9696,0.1564,2.5566,80.3284,0.319,0.0837,0
RDT_2P,3303.4,2440.1205,73.8767,0.1558,2.537,81.9775,0.2898,0.096,0
RDT_2P,3303.5,2440.2005,71.1333,0.1579,2.5053,84.0288,0.1783,0.1142,0
RDT_2P,3303.6,2440.2805,69.0714,0.1625,2.4707,86.1966,0.1493,0.1298,0
RDT_2P,3303.7,2440.3604,68.241,0.1686,2.437,88.3048,0.1354,0.1434,0
RDT_2P,3303.8,2440.4404,70.9273,0.1769,2.4098,90.0569,0.0723,0.1532,0
RDT_2P,3303.9,2440.5204,73.426,0.1862,2.3905,91.3921,0.0725,0.1603,0
RDT_2P,3304,2440.6003,75.33,0.1956,2.3758,92.4951,0.0999,0.1663,0
RDT_2P,3304.1,2440.6803,74.7418,0.2041,2.3656,93.3795,0.1211,0.1725,0
RDT_2P,3304.2,2440.7602,73.5911,0.2105,2.3547,94.2923,0.1418,0.1793,0
RDT_2P,3304.3,2440.8402,72.1026,0.2153,2.343,95.2127,0.159,0.1865,0
RDT_2P,3304.4,2440.9202,70.4579,0.217,2.3288,96.0732,0.1529,0.1947,0
RDT_2P,3304.5,2441.0001,70.4353,0.2173,2.3142,96.6632,0.1476,0.2023,0
RDT_2P,3304.6,2441.0801,71.5015,0.2165,2.2998,97.033,0.1414,0.2091,0
RDT_2P,3304.7,2441.1601,72.666,0.2148,2.2882,96.8725,0.1183,0.2127,0
RDT_2P,3304.8,2441.24,73.0246,0.2131,2.2792,96.6008,0.1031,0.2152,0
RDT_2P,3304.9,2441.32,72.7237,0.2116,2.2722,96.2408,0.0946,0.2168,0
RDT_2P,3305,2441.3999,72.4079,0.2103,2.2694,96.0065,0.1066,0.2163,0
RDT_2P,3305.1,2441.4799,70.6118,0.2087,2.2687,95.8006,0.1183,0.2156,0
RDT_2P,3305.2,2441.5599,67.3355,0.207,2.2701,95.6231,0.1296,0.2147,0
RDT_2P,3305.3,2441.6398,67.4942,0.2051,2.2765,95.2185,0.1365,0.2112,0
RDT_2P,3305.4,2441.7198,67.7088,0.2029,2.2861,94.6118,0.1353,0.2068,0
RDT_2P,3305.5,2441.7998,67.9062,0.2005,2.2993,93.7637,0.1244,0.2014,0
RDT_2P,3305.6,2441.8797,69.6037,0.1979,2.3185,92.6576,0.1235,0.1934,0
RDT_2P,3305.7,2441.9597,70.5584,0.1954,2.3384,91.6369,0.1091,0.1852,0
RDT_2P,3305.8,2442.0396,70.2295,0.1933,2.3584,90.7734,0.0732,0.177,0
RDT_2P,3305.9,2442.1196,69.2579,0.192,2.3687,90.5604,0.0689,0.174,0
RDT_2P,3306,2442.1996,68.5565,0.1914,2.3717,90.6773,0.0706,0.1737,0
RDT_2P,3306.1,2442.2795,68.4911,0.1917,2.364,91.2233,0.0752,0.1771,0
RDT_2P,3306.2,2442.3595,68.8404,0.193,2.3472,91.8624,0.076,0.1847,0
RDT_2P,3306.3,2442.4395,69.5878,0.1949,2.3293,92.37,0.0822,0.1929,0
RDT_2P,3306.4,2442.5194,71.0322,0.1978,2.3129,92.5427,0.1021,0.2005,0
RDT_2P,3306.5,2442.5994,73.6182,0.2013,2.3059,92.2709,0.1065,0.203,0
RDT_2P,3306.6,2442.6794,76.7262,0.2051,2.3058,91.8441,0.1024,0.2018,0
RDT_2P,3306.7,2442.7593,80.4038,0.2091,2.3177,91.3335,0.0864,0.1942,0
RDT_2P,3306.8,2442.8393,84.8375,0.213,2.3407,90.9872,0.0823,0.1796,0
RDT_2P,3306.9,2442.9192,89.5655,0.2169,2.3696,90.6879,0.0878,0.1609,0
RDT_2P,3307,2442.9992,94.401,0.2209,2.4056,90.3483,0.114,0.136,0
RDT_2P,3307.1,2443.0792,99.3725,0.2245,2.4405,89.5719,0.1681,0.1119,0
RDT_2P,3307.2,2443.1591,104.2,0.2279,2.4742,88.4601,0.2376,0.0897,0
RDT_2P,3307.3,2443.2391,107.95,0.2307,2.5034,86.6182,0.3225,0.0769,0
RDT_2P,3307.4,2443.3191,111.2747,0.2325,2.5209,84.4379,0.4116,0.0699,0
RDT_2P,3307.5,2443.399,114.1304,0.2337,2.5311,82.0762,0.499,0.0663,0
RDT_2P,3307.6,2443.479,115.3003,0.2334,2.5364,79.7802,0.5572,0.0635,4
RDT_2P,3307.7,2443.5589,116.1876,0.2319,2.5469,77.7833,0.5935,0.0597,5
RDT_2P,3307.8,2443.6389,116.8318,0.2292,2.5611,76.0438,0.6133,0.0551,5
RDT_2P,3307.9,2443.7189,116.858,0.2237,2.5756,74.9632,0.6138,0.0511,5
RDT_2P,3308,2443.7988,116.4295,0.2169,2.5838,74.3161,0.6069,0.0482,5
RDT_2P,3308.1,2443.8788,115.5855,0.209,2.5865,74.0541,0.5934,0.0464,5
RDT_2P,3308.2,2443.9588,113.3618,0.2,2.5803,74.5702,0.5648,0.0526,5
RDT_2P,3308.3,2444.0387,110.9526,0.1914,2.5703,75.3573,0.5381,0.0639,4
RDT_2P,3308.4,2444.1187,108.3578,0.183,2.5564,76.4153,0.5132,0.0801,2
RDT_2P,3308.5,2444.1986,104.5149,0.1765,2.5358,77.5972,0.4725,0.0916,2
RDT_2P,3308.6,2444.2786,100.6388,0.1711,2.5141,78.7188,0.4322,0.1032,2
RDT_2P,3308.7,2444.3586,96.7695,0.1669,2.4911,79.7619,0.3928,0.1152,2
RDT_2P,3308.8,2444.4385,95.0861,0.1656,2.4691,80.7343,0.3897,0.1222,2
RDT_2P,3308.9,2444.5185,90.4663,0.1659,2.4506,81.7165,0.3423,0.1296,2
RDT_2P,3309,2444.5985,81.1571,0.1681,2.437,82.7226,0.2239,0.1382,2
RDT_2P,3309.1,2444.6784,77.6703,0.1724,2.4326,83.6254,0.2093,0.1432,2
RDT_2P,3309.2,2444.7584,74.1769,0.1777,2.4322,84.355,0.1795,0.1476,2
RDT_2P,3309.3,2444.8383,69.1966,0.1844,2.4367,84.7895,0.0953,0.1515,2
RDT_2P,3309.4,2444.9183,67.0697,0.1907,2.4457,84.7406,0.0808,0.1533,2
RDT_2P,3309.5,2444.9983,65.6367,0.1965,2.4549,84.5058,0.0717,0.154,2
RDT_2P,3309.6,2445.0782,64.4591,0.2011,2.4626,84.0684,0.0418,0.1534,2
RDT_2P,3309.7,2445.1582,64.2308,0.2041,2.4646,83.7503,0.0352,0.1528,2
RDT_2P,3309.8,2445.2382,64.2634,0.2064,2.4625,83.5504,0.0353,0.1524,2
RDT_2P,3309.9,2445.3181,64.2765,0.208,2.4533,83.5916,0.0359,0.1531,2
RDT_2P,3310,2445.3981,63.5548,0.21,2.4381,83.7452,0.036,0.1549,2
RDT_2P,3310.1,2445.478,63.0212,0.2124,2.4198,83.9261,0.0337,0.1578,2
RDT_2P,3310.2,2445.558,64.2173,0.216,2.3984,84.0527,0.023,0.1629,2
RDT_2P,3310.3,2445.638,66.1434,0.2207,2.3784,84.1288,0.0265,0.171,2
RDT_2P,3310.4,2445.7179,68.1068,0.226,2.3599,84.1916,0.0395,0.1805,2
RDT_2P,3310.5,2445.7979,68.4621,0.232,2.3459,84.3097,0.0667,0.1904,2
RDT_2P,3310.6,2445.8779,68.9832,0.237,2.3361,84.5126,0.0783,0.1981,2
RDT_2P,3310.7,2445.9578,69.5184,0.2413,2.3294,84.7726,0.0814,0.2043,2
RDT_2P,3310.8,2446.0378,69.4132,0.2435,2.3288,85.108,0.0868,0.2075,2
RDT_2P,3310.9,2446.1177,68.6065,0.2436,2.3319,85.4534,0.0932,0.2085,2
RDT_2P,3311,2446.1977,67.2514,0.2421,2.3377,85.806,0.0994,0.2079,2
RDT_2P,3311.1,2446.2777,64.9422,0.239,2.3466,86.1617,0.0895,0.2059,2
RDT_2P,3311.2,2446.3576,64.2601,0.2356,2.3542,86.5156,0.0768,0.2024,2
RDT_2P,3311.3,2446.4376,64.9947,0.2319,2.3606,86.8686,0.0616,0.1979,2
RDT_2P,3311.4,2446.5176,67.23,0.2293,2.3596,87.2452,0.0351,0.1945,2
RDT_2P,3311.5,2446.5975,69.3951,0.2275,2.3557,87.6307,0.0312,0.1929,2
RDT_2P,3311.6,2446.6775,71.4872,0.2263,2.3486,88.0258,0.0508,0.1932,2
RDT_2P,3311.7,2446.7574,71.5944,0.2278,2.3397,88.4283,0.0776,0.1961,2
RDT_2P,3311.8,2446.8374,71.9674,0.2303,2.3318,88.8419,0.0995,0.1985,2
RDT_2P,3311.9,2446.9174,72.7568,0.2338,2.3253,89.2693,0.1147,0.2001,2
RDT_2P,3312,2446.9973,74.1213,0.2381,2.3255,89.7561,0.1217,0.1991,2
RDT_2P,3312.1,2447.0773,79.2733,0.2425,2.3296,90.2885,0.1267,0.1931,2
RDT_2P,3312.2,2447.1573,90.0314,0.2472,2.3385,90.8815,0.1298,0.1799,2
RDT_2P,3312.3,2447.2372,92.1569,0.251,2.3507,91.5523,0.2469,0.1712,2
RDT_2P,3312.4,2447.3172,94.0359,0.2541,2.3623,92.2306,0.3385,0.1644,2
RDT_2P,3312.5,2447.3971,97.8529,0.2561,2.3719,92.9012,0.3511,0.1596,2
RDT_2P,3312.6,2447.4771,96.9809,0.2575,2.3762,93.521,0.3853,0.158,2
RDT_2P,3312.7,2447.5571,93.8382,0.2588,2.3781,94.0339,0.4068,0.1596,2
RDT_2P,3312.8,2447.637,87.7987,0.2601,2.3771,94.3235,0.3877,0.1671,2
RDT_2P,3312.9,2447.717,86.0214,0.2624,2.3753,94.2118,0.3307,0.1723,2
RDT_2P,3313,2447.797,85.1607,0.2653,2.373,93.9037,0.2799,0.1769,2
RDT_2P,3313.1,2447.8769,83.4436,0.2691,2.3698,93.346,0.2799,0.1818,2
RDT_2P,3313.2,2447.9569,82.0496,0.2736,2.364,92.8511,0.2693,0.1883,2
RDT_2P,3313.3,2448.0368,80.8155,0.2783,2.3566,92.5195,0.2551,0.1954,2
RDT_2P,3313.4,2448.1168,79.7432,0.2827,2.3465,92.748,0.2421,0.2029,2
RDT_2P,3313.5,2448.1968,79.2255,0.2868,2.3363,93.6694,0.2302,0.2093,2
RDT_2P,3313.6,2448.2767,79.2129,0.2906,2.3266,94.9869,0.2189,0.2147,2
RDT_2P,3313.7,2448.3567,80.4808,0.2941,2.3196,96.6715,0.208,0.2177,2
RDT_2P,3313.8,2448.4367,84.2948,0.2978,2.3155,98.1591,0.2013,0.2181,2
RDT_2P,3313.9,2448.5166,90.1107,0.3016,2.3135,99.4712,0.1976,0.2158,2
RDT_2P,3314,2448.5966,100.0257,0.3064,2.3153,100.2999,0.198,0.2033,2
RDT_2P,3314.1,2448.6765,110.7379,0.3117,2.3192,100.8641,0.2095,0.1798,2
RDT_2P,3314.2,2448.7565,121.8055,0.3175,2.3246,101.1951,0.231,0.1465,2
RDT_2P,3314.3,2448.8365,129.3976,0.3243,2.3324,100.8733,0.2821,0.0866,2
RDT_2P,3314.4,2448.9164,134.4394,0.3311,2.3417,100.0185,0.3503,0.0423,2
RDT_2P,3314.5,2448.9964,137.2843,0.3379,2.3523,98.7042,0.4332,0.0116,2
RDT_2P,3314.6,2449.0764,137.7186,0.3435,2.365,96.8625,0.5357,0.0067,2
RDT_2P,3314.7,2449.1563,137.9176,0.3479,2.3774,95.2476,0.6344,0.004,2
RDT_2P,3314.8,2449.2363,137.8718,0.3509,2.3895,93.8689,0.729,0.0037,2
RDT_2P,3314.9,2449.3162,137.5858,0.3507,2.3983,93.2096,0.779,0.0037,4
RDT_2P,3315,2449.3962,137.365,0.349,2.4051,92.7851,0.8152,0.0038,5
RDT_2P,3315.1,2449.4762,137.24,0.3455,2.4096,92.6214,0.8362,0.0041,5
RDT_2P,3315.2,2449.5561,134.5181,0.3394,2.4097,92.7718,0.8425,0.0042,5
RDT_2P,3315.3,2449.6361,132.3762,0.3329,2.4066,93.0694,0.8454,0.0061,5
RDT_2P,3315.4,2449.7161,131.4946,0.3261,2.3989,93.5544,0.8448,0.0107,5
RDT_2P,3315.5,2449.796,127.2973,0.3207,2.3851,94.302,0.8407,0.0132,5
RDT_2P,3315.6,2449.876,123.8824,0.3165,2.3705,95.1734,0.8337,0.021,5
RDT_2P,3315.7,2449.9559,122.9482,0.3146,2.3564,96.2087,0.822,0.0399,5
RDT_2P,3315.8,2450.0359,124.1179,0.316,2.3507,97.3374,0.7949,0.0506,5
RDT_2P,3315.9,2450.1159,125.1522,0.3186,2.3509,98.4698,0.7586,0.0544,5
RDT_2P,3316,2450.1958,124.7927,0.3228,2.3603,99.5633,0.7087,0.0464,5
RDT_2P,3316.1,2450.2758,127.2885,0.3269,2.3748,100.5065,0.6891,0.0416,5
RDT_2P,3316.2,2450.3558,130.1513,0.3306,2.3901,101.3203,0.6852,0.0366,5
RDT_2P,3316.3,2450.4357,131.5565,0.3328,2.4036,101.8804,0.7014,0.0276,5
RDT_2P,3316.4,2450.5157,133.4847,0.333,2.4116,102.1229,0.7196,0.0202,5
RDT_2P,3316.5,2450.5956,134.9966,0.3321,2.4162,102.139,0.7403,0.014,5
RDT_2P,3316.6,2450.6756,134.0295,0.3295,2.4153,101.7433,0.768,0.01,5
RDT_2P,3316.7,2450.7556,136.4533,0.3249,2.4132,100.9335,0.793,0.0088,5
RDT_2P,3316.8,2450.8355,140.171,0.3189,2.4113,99.827,0.814,0.0084,5
RDT_2P,3316.9,2450.9155,142.1776,0.3106,2.414,98.1443,0.8201,0.0058,5
RDT_2P,3317,2450.9955,141.7053,0.3003,2.422,96.2018,0.8497,0.0034,5
RDT_2P,3317.1,2451.0754,139.1799,0.2888,2.4335,94.1036,0.8889,0.0014,5
RDT_2P,3317.2,2451.1554,131.2786,0.2763,2.4486,91.9761,0.8892,0.0013,5
RDT_2P,3317.3,2451.2353,123.0414,0.2641,2.4605,90.0044,0.8474,0.0056,5
RDT_2P,3317.4,2451.3153,114.741,0.2523,2.4694,88.1735,0.7737,0.015,5
RDT_2P,3317.5,2451.3953,109.2573,0.2427,2.4684,86.778,0.6783,0.0542,4
RDT_2P,3317.6,2451.4752,106.1918,0.2344,2.4637,85.664,0.5903,0.0845,3
RDT_2P,3317.7,2451.5552,105.2556,0.2272,2.4558,84.8045,0.5098,0.1066,3
RDT_2P,3317.8,2451.6352,102.8177,0.2224,2.448,84.4191,0.5046,0.1104,3
RDT_2P,3317.9,2451.7151,101.5816,0.2189,2.442,84.2113,0.4841,0.1136,3
RDT_2P,3318,2451.7951,101.6474,0.2167,2.438,84.1961,0.4471,0.1163,3
RDT_2P,3318.1,2451.875,101.7826,0.2171,2.4365,84.4513,0.4457,0.1177,3
RDT_2P,3318.2,2451.955,101.5638,0.2181,2.4354,84.7789,0.4467,0.1188,3
RDT_2P,3318.3,2452.035,100.8906,0.2199,2.4347,85.1843,0.4488,0.1194,3
RDT_2P,3318.4,2452.1149,99.8961,0.2222,2.4333,85.4644,0.4468,0.1207,3
RDT_2P,3318.5,2452.1949,99.6727,0.2247,2.4319,85.5652,0.439,0.1225,3
RDT_2P,3318.6,2452.2749,100.7054,0.2273,2.4304,85.4051,0.4228,0.125,3
RDT_2P,3318.7,2452.3548,101.908,0.2292,2.4299,84.8077,0.4251,0.1261,3
RDT_2P,3318.8,2452.4348,102.465,0.2305,2.4301,84.0245,0.4353,0.1261,3
RDT_2P,3318.9,2452.5148,101.715,0.2309,2.4314,83.0188,0.4549,0.1241,3
RDT_2P,3319,2452.5947,101.3174,0.2306,2.4334,81.9139,0.4547,0.1223,3
RDT_2P,3319.1,2452.6747,101.2846,0.2299,2.4359,80.7726,0.4489,0.1209,3
RDT_2P,3319.2,2452.7546,101.9557,0.2284,2.4388,79.5957,0.4401,0.1201,3
RDT_2P,3319.3,2452.8346,101.9288,0.2265,2.4426,78.3734,0.4438,0.1179,3
RDT_2P,3319.4,2452.9146,101.5921,0.2242,2.4473,77.158,0.4497,0.1149,3
RDT_2P,3319.5,2452.9945,100.9342,0.2208,2.4541,76.0073,0.4505,0.1105,3
RDT_2P,3319.6,2453.0745,100.6979,0.2167,2.4632,75.1372,0.4449,0.1054,3
RDT_2P,3319.7,2453.1545,100.725,0.2121,2.4739,74.4997,0.4381,0.0998,3
RDT_2P,3319.8,2453.2344,101.1498,0.2067,2.4877,74.3558,0.4358,0.0931,3
RDT_2P,3319.9,2453.3144,100.642,0.2006,2.5043,74.6012,0.4377,0.0847,3
RDT_2P,3320,2453.3943,99.6984,0.1944,2.5226,75.0903,0.4402,0.0756,3
RDT_2P,3320.1,2453.4743,98.888,0.1887,2.5419,75.8744,0.4335,0.0661,3
RDT_2P,3320.2,2453.5543,98.7921,0.1841,2.5585,76.7163,0.4242,0.0591,3
RDT_2P,3320.3,2453.6342,99.1625,0.1804,2.5722,77.586,0.4147,0.0541,3
RDT_2P,3320.4,2453.7142,99.7875,0.1789,2.5764,78.3855,0.4164,0.0535,3
RDT_2P,3320.5,2453.7942,101.3958,0.1792,2.5737,79.082,0.4211,0.0554,3
RDT_2P,3320.6,2453.8741,103.6171,0.1809,2.5655,79.6921,0.4288,0.0592,3
RDT_2P,3320.7,2453.9541,103.9592,0.1853,2.5499,80.0773,0.4514,0.0659,3
RDT_2P,3320.8,2454.034,104.9098,0.1909,2.534,80.3013,0.4661,0.0722,3
RDT_2P,3320.9,2454.114,106.4,0.1975,2.518,80.3823,0.4739,0.0782,3
RDT_2P,3321,2454.194,106.5118,0.2047,2.5065,80.1042,0.4882,0.0839,3
RDT_2P,3321.1,2454.2739,105.0005,0.2113,2.4982,79.734,0.4972,0.0878,3
