MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
2503,1800.4086,112.5389,2.5629,0.2589,87.1466,0.7512,0.026,5
2503.2,1800.5404,110.8017,2.5609,0.2602,86.8853,0.7213,0.0407,5
2503.4,1800.6721,110.7707,2.5592,0.2506,86.4792,0.7146,0.0445,5
2503.6,1800.8038,110.0499,2.5517,0.2409,85.8985,0.7077,0.0488,5
2503.8,1800.9355,108.637,2.5508,0.2318,85.1082,0.6837,0.0524,5
2504,1801.0672,108.8856,2.5613,0.2217,84.0591,0.6876,0.0438,5
2504.2,1801.1989,107.0658,2.5669,0.2144,82.8543,0.6775,0.0399,5
2504.4,1801.3317,103.173,2.5666,0.2052,81.6455,0.6317,0.0428,5
2504.6,1801.4645,99.9546,2.5587,0.1887,80.6295,0.5515,0.0498,5
2504.8,1801.5973,95.8633,2.5496,0.1839,79.8891,0.4781,0.0607,3
2505,1801.7302,90.896,2.5442,0.1872,79.4238,0.4167,0.0723,3
2505.2,1801.863,91.6992,2.5427,0.1831,79.2876,0.4021,0.0743,3
2505.4,1801.9958,90.962,2.5364,0.1728,79.5117,0.4091,0.0709,3
2505.6,1802.1287,88.6821,2.5205,0.1705,79.8996,0.3795,0.0788,3
2505.8,1802.2615,88.4984,2.4939,0.18,80.0326,0.3464,0.0965,3
2506,1802.3943,88.7245,2.4931,0.1854,79.9234,0.3678,0.0985,3
2506.2,1802.5272,89.3604,2.5063,0.1829,79.9476,0.3742,0.0916,3
2506.4,1802.66,89.3003,2.5075,0.1803,80.2026,0.3658,0.09,3
2506.6,1802.7928,89.377,2.4935,0.1811,80.4136,0.3714,0.096,3
2506.8,1802.9257,89.591,2.494,0.1778,80.5384,0.3731,0.0943,3
2507,1803.0585,89.9322,2.499,0.1722,80.7982,0.3801,0.0894,3
2507.2,1803.1913,89.6625,2.4893,0.1698,81.1384,0.3707,0.093,3
2507.4,1803.3242,88.7804,2.4773,0.1762,81.3043,0.3618,0.1016,3
2507.6,1803.457,90.9134,2.4807,0.186,81.2813,0.3781,0.1029,3
2507.8,1803.5898,91.8665,2.5022,0.1869,81.2173,0.409,0.0902,3
2508,1803.7227,91.633,2.5186,0.1833,81.1682,0.4064,0.0824,3
2508.2,1803.8555,95.2297,2.5255,0.1823,81.0834,0.4227,0.0772,3
2508.4,1803.9883,97.4834,2.5317,0.1898,80.952,0.4953,0.0679,3
2508.6,1804.1212,98.3925,2.5383,0.1964,80.8084,0.521,0.0645,5
2508.8,1804.254,97.4834,2.5417,0.1986,80.7161,0.4993,0.067,5
2509,1804.3868,97.4709,2.5485,0.1941,80.7142,0.4961,0.0635,5
2509.2,1804.5197,98.3581,2.5535,0.1904,80.793,0.5126,0.0574,5
2509.4,1804.6525,99.4836,2.5527,0.1986,80.9839,0.519,0.0596,5
2509.6,1804.7853,100.5383,2.5521,0.2077,81.1693,0.5501,0.0592,5
2509.8,1804.9182,101.523,2.558,0.2019,80.8621,0.5619,0.0533,5
2510,1805.051,100.0776,2.5684,0.1975,79.6132,0.5465,0.0496,5
2510.2,1805.1838,96.9747,2.5935,0.1933,77.7635,0.5179,0.0446,5
2510.4,1805.3167,92.2114,2.6177,0.1779,76.1569,0.4206,0.0446,5
2510.6,1805.4495,84.4853,2.6185,0.1626,75.2214,0.3121,0.0541,5
2510.8,1805.5823,80.2314,2.5771,0.1452,74.9462,0.2314,0.0696,5
2511,1805.7152,79.467,2.4924,0.1458,75.5398,0.2113,0.0996,5
2511.2,1805.848,77.9719,2.4557,0.1556,76.9635,0.2029,0.1236,5
2511.4,1805.9808,79.6978,2.4563,0.1603,78.4464,0.1838,0.1298,5
2511.6,1806.1137,84.6475,2.5064,0.1692,78.909,0.2677,0.1039,5
2511.8,1806.2465,88.8363,2.5473,0.1793,78.3822,0.3543,0.0774,5
2512,1806.3793,89.5462,2.5693,0.1765,77.4849,0.3949,0.0633,5
2512.2,1806.5122,86.7718,2.5415,0.1588,76.7038,0.361,0.0686,5
2512.4,1806.645,81.7795,2.4995,0.154,76.1984,0.2515,0.0997,5
2512.6,1806.7778,79.6562,2.4883,0.1648,76.1716,0.2135,0.1141,5
2512.8,1806.9107,80.401,2.5265,0.1677,76.97,0.217,0.1052,5
2513,1807.0435,81.6971,2.576,0.157,78.734,0.2612,0.073,5
2513.2,1807.1763,79.93,2.5797,0.1493,80.8684,0.2538,0.0687,2
2513.4,1807.3092,75.0934,2.5179,0.1463,82.0502,0.1876,0.0915,0
2513.6,1807.442,73.3732,2.423,0.1672,81.609,0.1181,0.1483,0
2513.8,1807.5748,72.4474,2.4044,0.1687,80.5823,0.1042,0.1629,0
2514,1807.7077,72.318,2.4497,0.1635,80.1451,0.1009,0.1495,0
2514.2,1807.8405,71.2275,2.4735,0.1401,80.2627,0.083,0.1284,0
2514.4,1807.9733,71.0708,2.4094,0.1446,80.3519,0.0766,0.1501,0
2514.6,1808.1062,71.8486,2.333,0.1624,80.6428,0.0478,0.1857,0
2514.8,1808.239,74.5979,2.2743,0.1958,81.3663,0.0341,0.2255,0
2515,1808.3718,76.3679,2.2573,0.2055,81.686,0.0383,0.24,0
2515.2,1808.5047,77.1572,2.2685,0.2116,81.0059,0.0661,0.2366,0
2515.4,1808.6375,76.4301,2.3724,0.2144,79.9789,0.168,0.1913,0
2515.6,1808.7703,74.9641,2.4613,0.1948,79.6216,0.1477,0.1447,0
2515.8,1808.9032,72.759,2.4626,0.1684,80.269,0.1197,0.1368,0
2516,1809.036,72.7643,2.3559,0.1684,81.993,0.0951,0.1697,0
2516.2,1809.1688,72.7973,2.2663,0.2156,84.795,0.0925,0.2329,0
2516.4,1809.3017,72.858,2.2256,0.2491,88.1585,0.1079,0.2589,0
2516.6,1809.4345,73.3795,2.1956,0.2641,90.9834,0.1107,0.274,0
2516.8,1809.5673,74.7071,2.1843,0.2673,92.2944,0.1098,0.281,0
2517,1809.7002,76.843,2.1831,0.2721,91.801,0.1237,0.2804,0
2517.2,1809.833,76.5924,2.1888,0.272,89.4483,0.1332,0.2772,0
2517.4,1809.9658,76.3164,2.2179,0.2613,85.4851,0.1531,0.2616,0
2517.6,1810.0987,76.0151,2.2936,0.2371,81.2827,0.1583,0.2212,0
2517.8,1810.2315,71.3636,2.4235,0.197,78.2,0.1448,0.1708,0
2518,1810.3643,67.7502,2.5007,0.1766,76.9935,0.0414,0.1412,0
2518.2,1810.4972,65.1756,2.4408,0.1799,77.0663,0,0.1686,0
2518.4,1810.63,69.6819,2.3456,0.1946,78.4009,0.0095,0.2026,0
2518.6,1810.7628,73.5212,2.3062,0.2155,81.3567,0.0931,0.2178,0
2518.8,1810.8957,76.691,2.3351,0.2035,85.1774,0.1696,0.1918,0
2519,1811.0285,80.1163,2.3341,0.2049,88.2144,0.1889,0.1896,0
2519.2,1811.1613,82.9477,2.2781,0.2245,89.5407,0.1509,0.2204,0
2519.4,1811.2942,85.1829,2.2435,0.2607,89.7321,0.202,0.2441,0
2519.6,1811.427,82.8235,2.2372,0.291,89.8761,0.2783,0.231,0
2519.8,1811.5598,82.5963,2.2386,0.2914,90.5054,0.2516,0.2395,0
2520,1811.6927,84.513,2.2807,0.277,91.1924,0.2918,0.2255,0
2520.2,1811.8255,91.1624,2.3486,0.2687,91.1433,0.3694,0.1843,0
2520.4,1811.9584,98.5127,2.461,0.2619,90.3844,0.4648,0.1307,0
2520.6,1812.0912,106.562,2.5376,0.2659,89.7229,0.6201,0.0767,5
2520.8,1812.224,113.6984,2.55,0.2701,89.435,0.7448,0.0287,5
2521,1812.3569,116.4447,2.5587,0.2707,88.8905,0.8083,0.0095,5
2521.2,1812.4897,114.7946,2.5584,0.2736,87.8466,0.788,0.0144,5
2521.4,1812.6225,113.3845,2.5544,0.2759,87.0637,0.7446,0.0288,5
2521.6,1812.7554,113.7255,2.5557,0.2727,87.0377,0.7436,0.0292,5
2521.8,1812.8882,115.817,2.5563,0.2636,87.3944,0.7772,0.0171,5
2522,1813.021,115.0426,2.5477,0.2613,87.3014,0.7864,0.0143,5
2522.2,1813.1539,114.1709,2.5425,0.2625,86.4278,0.7734,0.018,5
2522.4,1813.2867,113.2015,2.5473,0.2544,85.1112,0.7589,0.0232,5
2522.6,1813.4195,107.9637,2.5502,0.2387,83.9051,0.6981,0.0516,5
2522.8,1813.5524,101.3002,2.5213,0.2245,82.818,0.6213,0.0654,5
2523,1813.6852,93.209,2.4487,0.2174,81.7094,0.4896,0.1052,5
2523.2,1813.818,90.2662,2.3784,0.216,80.9588,0.3237,0.1578,2
2523.4,1813.9509,89.6175,2.3623,0.2171,80.9457,0.2849,0.1717,2
2523.6,1814.0837,91.2652,2.3648,0.2151,81.3463,0.2841,0.1712,2
2523.8,1814.2165,91.9897,2.3723,0.2089,81.6317,0.2776,0.1665,2
2524,1814.3494,93.2609,2.3702,0.2074,81.7843,0.2688,0.167,2
2524.2,1814.4822,95.0812,2.365,0.2052,81.9334,0.2531,0.17,2
2524.4,1814.615,95.2156,2.3665,0.2033,81.8815,0.244,0.1708,2
2524.6,1814.7479,94.9865,2.3797,0.2007,81.5522,0.2611,0.1625,2
2524.8,1814.8807,94.395,2.399,0.1979,81.1818,0.2864,0.1514,2
2525,1815.0135,97.7463,2.4295,0.1935,80.9291,0.3287,0.1337,2
2525.2,1815.1464,99.185,2.4447,0.1878,80.6669,0.3452,0.1212,2
2525.4,1815.2792,98.7062,2.4481,0.1864,80.3734,0.3468,0.119,2
2525.6,1815.412,98.1758,2.4537,0.192,80.2423,0.3698,0.1162,2
2525.8,1815.5449,98.532,2.4666,0.1955,80.3719,0.4142,0.1065,2
2526,1815.6777,99.778,2.4758,0.1975,80.6349,0.4389,0.1004,2
2526.2,1815.8105,100.0086,2.4889,0.2,80.8854,0.4679,0.0934,2
2526.4,1815.9434,101.1791,2.498,0.1994,81.1225,0.4888,0.086,2
2526.6,1816.0762,103.2909,2.5036,0.1992,81.4058,0.4991,0.0823,5
2526.8,1816.209,104.223,2.5166,0.2011,81.7431,0.5233,0.0756,5
2527,1816.3419,105.3331,2.5281,0.2056,82.0672,0.567,0.0662,5
2527.2,1816.4747,106.6227,2.5314,0.2051,82.2853,0.5735,0.0638,5
2527.4,1816.6075,108.0085,2.5329,0.2029,82.3981,0.5731,0.063,5
2527.6,1816.7404,108.018,2.5333,0.202,82.47,0.5652,0.0627,5
2527.8,1816.8732,106.651,2.5296,0.2179,82.5474,0.6141,0.0641,5
2528,1817.006,104.0787,2.5284,0.2325,82.6405,0.6243,0.0676,5
2528.2,1817.1389,103.5372,2.5333,0.2402,82.7522,0.5922,0.0715,5
2528.4,1817.2717,105.0312,2.5406,0.24,82.8883,0.6201,0.0649,5
2528.6,1817.4045,106.4987,2.5479,0.2383,83.0687,0.6455,0.0584,5
2528.8,1817.5374,107.8502,2.5443,0.242,83.3039,0.6557,0.0588,5
2529,1817.6702,109.085,2.5316,0.2423,83.5507,0.6846,0.0621,5
2529.2,1817.803,109.2116,2.5303,0.2411,83.755,0.6949,0.0573,5
2529.4,1817.9359,108.296,2.5391,0.2452,83.9335,0.6744,0.0612,5
2529.6,1818.0687,106.336,2.5448,0.243,84.1415,0.6443,0.0614,5
2529.8,1818.2015,107.7484,2.5473,0.24,84.3522,0.6684,0.0566,5
2530,1818.3344,108.7669,2.5466,0.2443,84.4846,0.6722,0.0569,5
2530.2,1818.4672,109.3894,2.5397,0.2437,84.5002,0.6859,0.0584,5
2530.4,1818.6,112.2611,2.5401,0.2408,84.4748,0.7127,0.0456,5
2530.6,1818.7329,112.8376,2.5462,0.2397,84.4542,0.7172,0.043,5
2530.8,1818.8657,111.117,2.5523,0.2405,84.4242,0.7232,0.0396,5
2531,1818.9985,111.6208,2.5516,0.2372,84.4147,0.7198,0.0414,5
2531.2,1819.1314,111.4959,2.5514,0.2308,84.4962,0.703,0.0488,5
2531.4,1819.2642,110.7404,2.5482,0.2297,84.6569,0.6915,0.0503,5
2531.6,1819.397,107.6561,2.5411,0.2329,84.7874,0.671,0.0571,5
2531.8,1819.5299,109.2967,2.5372,0.2338,84.8802,0.645,0.0621,5
2532,1819.6627,115.679,2.5363,0.2289,85.0407,0.6702,0.0583,5
2532.2,1819.7966,114.4526,2.5342,0.2244,85.2777,0.6456,0.0606,5
2532.4,1819.931,113.4269,2.5384,0.2257,85.4702,0.6532,0.0586,5
2532.6,1820.0654,112.6024,2.5468,0.232,85.5911,0.6874,0.0523,5
2532.8,1820.1999,111.6551,2.5512,0.2399,85.737,0.7208,0.0409,5
2533,1820.3343,112.1383,2.5488,0.2419,85.9375,0.7207,0.0409,5
2533.2,1820.4687,114.0551,2.5447,0.2406,86.0685,0.724,0.039,5
2533.4,1820.6031,113.3524,2.5448,0.2411,86.0509,0.721,0.0408,5
2533.6,1820.7375,112.1843,2.5459,0.2548,85.9945,0.7367,0.0325,5
2533.8,1820.8719,110.552,2.5401,0.2541,85.9968,0.7177,0.0427,5
2534,1821.0063,109.8043,2.5301,0.2495,86.0446,0.6913,0.0599,5
2534.2,1821.1407,110.3237,2.5313,0.2569,86.1008,0.6997,0.0541,5
2534.4,1821.2751,112.1121,2.5328,0.2591,86.2218,0.7213,0.0406,5
2534.6,1821.4095,112.9502,2.534,0.2522,86.4344,0.7385,0.0316,5
2534.8,1821.5439,112.3553,2.5363,0.2511,86.6921,0.7405,0.0306,5
2535,1821.6783,110.321,2.5397,0.2527,87.0158,0.7155,0.044,5
2535.2,1821.8127,111.934,2.5462,0.2527,87.4421,0.7134,0.0455,5
2535.4,1821.9471,113.5677,2.5456,0.2572,87.8807,0.7526,0.0254,5
2535.6,1822.0815,115.2222,2.5409,0.2595,88.2021,0.7722,0.0183,5
2535.8,1822.2159,115.6601,2.5478,0.2635,88.4526,0.787,0.0141,5
2536,1822.3503,115.5809,2.5624,0.2713,88.7367,0.7853,0.0146,5
2536.2,1822.4847,114.9836,2.5693,0.2696,89.0149,0.777,0.0169,5
2536.4,1822.6191,115.3476,2.5696,0.2855,89.1758,0.7802,0.0159,5
2536.6,1822.7535,117.1887,2.5688,0.2999,89.2248,0.7968,0.0119,5
2536.8,1822.8879,120.506,2.5719,0.2984,89.3064,0.8444,0.0044,5
2537,1823.0224,119.2912,2.5771,0.3042,89.4066,0.8698,0.0025,5
2537.2,1823.1568,118.9326,2.5779,0.3108,89.5304,0.8374,0.0053,5
2537.4,1823.2912,119.4327,2.5732,0.3077,89.9327,0.8354,0.0054,5
2537.6,1823.4256,120.3175,2.5586,0.3044,90.6527,0.8638,0.0028,5
2537.8,1823.56,120.4358,2.5328,0.3111,91.2649,0.8668,0.0027,5
2538,1823.6944,119.784,2.5167,0.3179,91.6586,0.8566,0.0034,5
2538.2,1823.8288,121.1924,2.5197,0.3147,92.2932,0.8741,0.0022,5
2538.4,1823.9632,122.1139,2.5358,0.3022,93.0812,0.8869,0.0016,5
2538.6,1824.0976,122.5478,2.5457,0.292,93.2285,0.8973,0.0012,5
2538.8,1824.232,121.8276,2.5517,0.2892,92.8222,0.8986,0.0012,5
2539,1824.3664,120.8039,2.5475,0.2812,92.9056,0.8708,0.0026,5
2539.2,1824.5008,119.4753,2.5305,0.2736,93.6988,0.8115,0.009,5
2539.4,1824.6352,121.3012,2.5301,0.2768,93.9771,0.8168,0.008,5
2539.6,1824.7696,123.0395,2.5336,0.2787,92.8978,0.8302,0.006,5
2539.8,1824.904,124.689,2.5418,0.2698,90.5787,0.8192,0.0076,5
2540,1825.0384,122.7538,2.5438,0.2536,87.8593,0.7637,0.0212,3
2540.2,1825.1728,114.2032,2.5235,0.2145,85.2435,0.6356,0.0634,3
2540.4,1825.3072,99.0166,2.4866,0.171,83.1557,0.4115,0.0904,3
2540.6,1825.4416,91.8348,2.4733,0.1683,81.7546,0.3341,0.1038,3
2540.8,1825.576,91.3439,2.4717,0.1873,81.4677,0.36,0.1066,3
2541,1825.7104,97.565,2.4767,0.207,82.734,0.4324,0.1029,3
2541.2,1825.8449,102.0135,2.4793,0.2014,84.9669,0.4788,0.0973,3
2541.4,1825.9793,103.1779,2.4693,0.1967,86.9517,0.4299,0.1028,3
2541.6,1826.1137,101.0551,2.4482,0.2107,87.98,0.4091,0.1149,3
2541.8,1826.2481,100.5329,2.4281,0.2263,88.4043,0.4101,0.1292,3
2542,1826.3825,100.5701,2.4221,0.2358,88.7201,0.4418,0.1323,3
2542.2,1826.5169,101.1674,2.4271,0.2406,88.9708,0.4803,0.1295,3
2542.4,1826.6513,102.6845,2.4419,0.2289,89.055,0.5143,0.1198,3
2542.6,1826.7857,105.2387,2.4577,0.2199,89.0762,0.5073,0.1106,3
2542.8,1826.9201,108.83,2.4682,0.2173,89.1988,0.5002,0.1043,3
2543,1827.0545,109.6117,2.4656,0.2301,89.518,0.4944,0.1044,3
2543.2,1827.1889,109.4065,2.4567,0.2352,90.0241,0.5088,0.1098,3
2543.4,1827.3233,108.2126,2.4513,0.2361,90.5611,0.5205,0.1126,3
2543.6,1827.4577,110.366,2.4507,0.234,90.8244,0.5221,0.1134,3
2543.8,1827.5921,111.6871,2.4494,0.237,90.7096,0.5156,0.1139,3
2544,1827.7265,112.17,2.4387,0.2422,90.4108,0.5045,0.1193,2
2544.2,1827.8609,111.9907,2.3948,0.2386,90.1748,0.4515,0.1423,2
2544.4,1827.9953,107.3433,2.3544,0.232,90.0404,0.3556,0.1737,2
2544.6,1828.1297,98.2216,2.3324,0.228,89.9941,0.2834,0.1891,2
2544.8,1828.2641,90.055,2.3129,0.2251,90.1798,0.2306,0.1998,2
2545,1828.3985,84.1202,2.2865,0.2239,90.7797,0.1641,0.2192,2
2545.2,1828.533,80.4177,2.259,0.2247,91.675,0.1072,0.2372,2
2545.4,1828.6674,80.4793,2.2413,0.2297,92.4492,0.083,0.248,2
2545.6,1828.8018,81.1761,2.2429,0.229,92.8411,0.0983,0.2471,2
2545.8,1828.9362,82.504,2.2375,0.2245,93.0196,0.0776,0.2508,2
2546,1829.0706,81.4824,2.2195,0.2203,93.1322,0.0289,0.2612,2
2546.2,1829.205,80.2575,2.2181,0.2204,93.0425,0.011,0.2642,2
2546.4,1829.3394,78.8287,2.2299,0.2241,92.6647,0.0413,0.2562,2
2546.6,1829.4738,80.1195,2.2348,0.2314,92.1893,0.0736,0.2525,2
2546.8,1829.6082,80.6534,2.2352,0.2393,91.8109,0.102,0.2514,2
2547,1829.7426,80.426,2.2373,0.2387,91.4641,0.12,0.2496,2
2547.2,1829.877,78.2171,2.2451,0.2343,91.046,0.1175,0.2455,2
2547.4,1830.0114,77.4933,2.2583,0.2329,90.4814,0.1323,0.2374,2
2547.6,1830.1458,78.2566,2.2657,0.2353,89.8129,0.1525,0.2318,2
2547.8,1830.2802,79.1993,2.2651,0.2395,89.1562,0.1679,0.2319,2
2548,1830.4146,79.4697,2.261,0.2475,88.591,0.1882,0.2336,2
2548.2,1830.549,79.0664,2.2471,0.2441,88.0715,0.1672,0.2423,2
2548.4,1830.6834,79.5133,2.2398,0.2377,87.6816,0.1238,0.2477,2
2548.6,1830.8178,79.9553,2.236,0.2373,87.6408,0.1031,0.2503,2
2548.8,1830.9522,80.392,2.2492,0.2425,87.9602,0.1385,0.2432,2
2549,1831.0866,80.5979,2.263,0.2422,88.347,0.1774,0.2329,2
2549.2,1831.221,81.3457,2.2607,0.2425,88.6209,0.1744,0.2328,2
2549.4,1831.3555,82.6374,2.2495,0.2533,88.8272,0.1736,0.2403,2
2549.6,1831.4899,81.0807,2.2531,0.2608,89.0598,0.2139,0.2383,2
2549.8,1831.6243,80.2368,2.2588,0.2695,89.2876,0.2281,0.237,2
2550,1831.7587,80.11,2.2431,0.276,89.4648,0.2244,0.2444,2
2550.2,1831.8931,80.5439,2.2228,0.2757,89.613,0.2139,0.2515,2
2550.4,1832.0275,80.7304,2.2137,0.2768,89.8237,0.1991,0.2563,2
2550.6,1832.1619,80.669,2.2175,0.2813,90.2445,0.2124,0.2521,2
2550.8,1832.2963,80.599,2.2235,0.2961,90.8386,0.231,0.2461,2
2551,1832.4307,80.6998,2.223,0.3044,91.2879,0.231,0.2461,2
2551.2,1832.5651,80.9717,2.2144,0.3075,91.147,0.2336,0.2453,2
2551.4,1832.6995,80.9527,2.2083,0.2963,90.0651,0.241,0.2429,2
2551.6,1832.8339,81.2778,2.2288,0.2699,88.0205,0.1993,0.2561,3
2551.8,1832.9683,81.948,2.3034,0.2405,85.4557,0.2118,0.2222,3
2552,1833.1027,85.0581,2.4322,0.2112,82.9582,0.2932,0.1482,3
2552.2,1833.2371,88.092,2.4976,0.1975,80.943,0.3536,0.1038,3
2552.4,1833.3715,91.0495,2.5136,0.1866,79.4734,0.3891,0.0865,3
2552.6,1833.5059,92.3192,2.4742,0.1829,78.7309,0.3896,0.0982,3
2552.8,1833.6403,93.1398,2.4511,0.1898,78.666,0.3634,0.1175,3
2553,1833.7747,93.51,2.4653,0.1931,78.831,0.3945,0.1102,3
2553.2,1833.9091,92.8894,2.5034,0.186,78.6573,0.4177,0.091,3
2553.4,1834.0435,92.3315,2.5321,0.1723,78.3299,0.4248,0.0703,3
2553.6,1834.178,91.8362,2.534,0.1662,78.4443,0.4169,0.0683,3
2553.8,1834.3124,92.8576,2.5098,0.1721,79.1555,0.4112,0.0793,3
2554,1834.4468,94.7865,2.5009,0.1823,80.1145,0.436,0.0853,3
2554.2,1834.5812,97.6272,2.5016,0.2006,81.151,0.4821,0.0873,3
2554.4,1834.7156,99.7385,2.4921,0.2143,82.2023,0.5275,0.0882,3
2554.6,1834.85,99.4095,2.4789,0.2264,82.9716,0.5385,0.0966,3
2554.8,1834.9844,96.641,2.4727,0.2284,83.186,0.5033,0.1032,3
2555,1835.1188,94.5718,2.4762,0.2253,82.9935,0.4707,0.1063,3
2555.2,1835.2532,95.9217,2.4879,0.2257,82.8181,0.4484,0.1034,3
2555.4,1835.3876,100.6986,2.4938,0.2201,82.9905,0.5099,0.0913,3
2555.6,1835.522,102.6705,2.4888,0.2176,83.4586,0.5414,0.0896,3
2555.8,1835.6564,102.8234,2.4874,0.2236,83.9224,0.5574,0.0907,3
2556,1835.7908,101.151,2.4913,0.2291,84.1737,0.5639,0.0897,3
2556.2,1835.9252,101.2057,2.4941,0.2326,84.3252,0.557,0.0901,3
2556.4,1836.0596,101.7731,2.4958,0.2333,84.4568,0.5602,0.0889,3
2556.6,1836.194,102.8534,2.4968,0.2325,84.3479,0.5748,0.0865,3
2556.8,1836.3284,103.9336,2.4924,0.2319,83.7544,0.5894,0.0866,3
2557,1836.4628,104.4068,2.4964,0.2313,82.5843,0.5871,0.0853,5
2557.2,1836.5972,104.2721,2.5251,0.2268,81.073,0.6061,0.0683,5
2557.4,1836.7316,101.3883,2.5557,0.2204,79.6799,0.5846,0.0559,5
2557.6,1836.866,96.0411,2.5874,0.213,78.8674,0.5085,0.0535,5
2557.8,1837.0005,88.229,2.5831,0.2066,78.7496,0.3597,0.073,5
2558,1837.1349,84.3346,2.5471,0.2001,79.2631,0.2796,0.0956,5
2558.2,1837.2693,84.7036,2.4735,0.1945,80.5411,0.2756,0.1175,0
2558.4,1837.4037,89.3477,2.3891,0.1979,82.6922,0.2983,0.1502,0
2558.6,1837.5381,90.1106,2.3476,0.205,85.1707,0.2424,0.1812,0
2558.8,1837.6725,89.7556,2.3215,0.2149,87.1495,0.2165,0.1956,0
2559,1837.8069,88.28,2.3032,0.2198,88.1586,0.1835,0.207,0
2559.2,1837.9413,86.665,2.2829,0.219,88.6108,0.1358,0.2222,0
2559.4,1838.0757,84.4743,2.263,0.2191,88.7122,0.108,0.2334,0
2559.6,1838.2101,81.7084,2.2591,0.2225,88.1147,0.1078,0.2373,0
2559.8,1838.3445,81.8636,2.2727,0.2254,86.8024,0.1419,0.228,0
2560,1838.4789,82.7832,2.3004,0.2265,85.3391,0.1879,0.2137,0
2560.2,1838.6133,84.4683,2.3285,0.2271,84.2507,0.2422,0.195,0
2560.4,1838.7477,88.2803,2.3397,0.2256,83.4123,0.2606,0.1855,0
2560.6,1838.8821,88.9577,2.3458,0.2219,82.6867,0.2454,0.1828,0
2560.8,1839.0165,86.499,2.3483,0.2145,82.0804,0.2286,0.1807,0
2561,1839.1513,84.3945,2.3468,0.2065,81.1333,0.1959,0.1827,0
2561.2,1839.2884,83.9469,2.3696,0.1988,79.0798,0.1926,0.1732,0
2561.4,1839.4255,85.1604,2.4374,0.1893,76.288,0.2345,0.1389,0
2561.6,1839.5626,85.5933,2.5233,0.168,73.9782,0.3074,0.0845,0
2561.8,1839.6996,84.3166,2.5292,0.1478,72.4278,0.3024,0.0724,0
2562,1839.8367,81.323,2.4533,0.1393,70.6089,0.26,0.1053,0
2562.2,1839.9738,75.826,2.3466,0.1565,68.1458,0.1148,0.1759,0
2562.4,1840.1109,71.6065,2.3729,0.1699,66.436,0.0808,0.1755,0
2562.6,1840.248,68.6675,2.4556,0.1586,66.3768,0,0,6
2562.8,1840.385,69.6423,2.5474,0.1267,67.3098,0,0,6
2563,1840.5221,70.4577,2.531,0.1156,68.225,0,0,6
2563.2,1840.6592,71.1123,2.4863,0.1282,69.6167,0,0,6
2563.4,1840.7963,74.7053,2.4573,0.1617,72.3181,0.119,0.1405,1
2563.6,1840.9334,78.4228,2.4742,0.1747,75.7441,0.1905,0.1254,0
2563.8,1841.0704,82.264,2.4865,0.1741,78.7227,0.2368,0.1155,0
2564,1841.2075,84.4111,2.46,0.182,80.6469,0.2826,0.1192,0
2564.2,1841.3446,86.0704,2.4217,0.1897,81.6979,0.3144,0.1371,0
2564.4,1841.4817,87.2414,2.4067,0.2023,82.3132,0.3303,0.1465,0
2564.6,1841.6187,86.9596,2.4019,0.215,82.8237,0.3374,0.1493,0
2564.8,1841.7558,87.5951,2.3974,0.2171,83.284,0.3357,0.1513,0
2565,1841.8929,89.152,2.3964,0.2162,83.4489,0.3463,0.1502,0
2565.2,1842.03,88.7041,2.4034,0.2157,83.2156,0.358,0.1468,0
2565.4,1842.1671,89.1692,2.4042,0.2184,82.8275,0.3636,0.1468,0
2565.6,1842.3041,90.5473,2.392,0.2254,82.6581,0.3842,0.1522,0
2565.8,1842.4412,87.0934,2.3778,0.2329,82.7171,0.3769,0.1601,0
2566,1842.5783,85.0186,2.3709,0.2388,82.8553,0.3104,0.1722,0
2566.2,1842.7154,84.3267,2.3801,0.2365,83.1793,0.2848,0.1692,0
2566.4,1842.8524,85.4132,2.3883,0.2287,83.8996,0.3037,0.1619,0
2566.6,1842.9895,84.0498,2.3606,0.2259,84.9228,0.2992,0.1712,0
2566.8,1843.1266,80.234,2.2959,0.2258,85.9037,0.2247,0.2125,0
2567,1843.2637,78.5047,2.2566,0.2445,86.6788,0.1944,0.2387,0
2567.2,1843.4008,77.7718,2.2397,0.2606,87.2208,0.1849,0.2475,0
2567.4,1843.5378,78.0379,2.2476,0.2549,87.3636,0.1723,0.2427,0
2567.6,1843.6749,77.5618,2.2541,0.2461,86.9369,0.1521,0.2387,0
2567.8,1843.812,76.8647,2.2526,0.2372,86.0949,0.1334,0.2394,0
2568,1843.9491,75.946,2.2618,0.2342,85.2234,0.1398,0.2357,0
2568.2,1844.0862,75.5034,2.2935,0.2324,84.6278,0.1437,0.2205,0
2568.4,1844.2232,76.574,2.3256,0.2302,84.2658,0.1513,0.2082,0
2568.6,1844.3603,79.1587,2.3144,0.2364,83.9962,0.1974,0.2063,0
2568.8,1844.4974,77.5007,2.2939,0.2367,83.8189,0.205,0.2145,0
2569,1844.6345,75.3627,2.2747,0.2325,83.9375,0.1655,0.2246,0
2569.2,1844.7715,72.7456,2.2673,0.229,84.4497,0.1155,0.2336,0
2569.4,1844.9086,72.5337,2.2706,0.2269,84.9986,0.1119,0.2331,0
2569.6,1845.0457,72.6289,2.2658,0.2301,85.2957,0.1016,0.2362,0
