3369.7164,2492.2169,113.8041,0.2361,2.5517,85.1937,0.7429,0.0296,5
3369.8688,2492.3339,110.3705,0.2367,2.5563,85.1983,0.7423,0.0298,5
3370.0212,2492.4508,102.8883,0.2199,2.5598,84.8798,0.6705,0.0497,5
3370.1736,2492.5678,101.0468,0.2195,2.5586,84.2385,0.6354,0.0565,5
3370.326,2492.6848,101.6516,0.221,2.5591,83.7453,0.6375,0.0565,5
3370.4784,2492.8018,105.5833,0.2373,2.5532,83.4006,0.6788,0.058,5
3370.6308,2492.9187,104.2098,0.2366,2.5436,83.2421,0.6713,0.0634,5
3370.7832,2493.0357,104.4635,0.2365,2.5324,83.0841,0.6719,0.0685,5
3370.9356,2493.1527,102.4945,0.2332,2.5299,83.0934,0.651,0.0713,5
3371.088,2493.2697,104.8216,0.2254,2.5407,82.8728,0.6742,0.063,5
3371.2404,2493.3866,104.1216,0.2121,2.5536,82.3177,0.6581,0.0553,5
3371.3928,2493.5036,101.512,0.1915,2.5603,81.3417,0.5978,0.0521,5
3371.5452,2493.6206,97.4535,0.1774,2.5616,80.1679,0.547,0.052,5
3371.6976,2493.7375,92.3194,0.1705,2.5534,78.9035,0.5035,0.0576,3
3371.85,2493.8545,89.4351,0.1755,2.5438,77.8023,0.4933,0.0645,3
3372.0024,2493.9715,88.04,0.173,2.532,77.4148,0.4667,0.0714,3
3372.1548,2494.0885,83.4604,0.1668,2.5301,77.4614,0.4214,0.0749,3
3372.3072,2494.2054,81.5551,0.1562,2.53,77.156,0.3997,0.0737,3
3372.4596,2494.3224,83.5829,0.16,2.5247,76.5812,0.4053,0.0768,3
3372.612,2494.4394,88.1625,0.168,2.519,76.5827,0.422,0.08,3
3372.7644,2494.5564,88.9871,0.1704,2.5151,75.919,0.4225,0.0827,3
3372.9168,2494.6733,83.9053,0.1751,2.5064,76.1942,0.42,0.0884,3
3373.0692,2494.7903,82.0029,0.1814,2.4942,77.553,0.4002,0.0978,3
3373.2216,2494.9073,79.0049,0.1874,2.4815,78.4367,0.3698,0.1079,3
3373.374,2495.0243,79.4169,0.1925,2.4772,79.9004,0.3689,0.11,3
3373.5264,2495.1412,76.7535,0.1823,2.4828,80.9032,0.3442,0.1057,3
3373.6788,2495.2582,77.6413,0.1696,2.5063,80.8964,0.3429,0.0911,3
3373.8312,2495.3752,73.2462,0.1479,2.5332,80.1278,0.3014,0.0799,3
3373.9836,2495.4921,73.5857,0.1385,2.5403,78.5444,0.2972,0.077,3
3374.136,2495.6091,70.7954,0.1402,2.5224,76.0756,0.275,0.0874,3
3374.2884,2495.7261,72.0463,0.1488,2.51,74.2565,0.3018,0.0924,3
3374.4408,2495.8431,77.1436,0.1601,2.4989,75.7608,0.3479,0.0952,3
3374.5932,2495.96,78.8831,0.1667,2.487,78.3,0.3522,0.1034,3
3374.7456,2496.077,82.5132,0.1788,2.4685,79.1388,0.3575,0.1114,3
3374.898,2496.194,81.6259,0.18,2.4678,78.6766,0.3674,0.1114,3
3375.0504,2496.311,80.2516,0.19,2.4717,78.85,0.3878,0.1107,3
3375.2028,2496.4279,81.3931,0.1891,2.4689,79.5311,0.401,0.1102,3
3375.3552,2496.5449,83.2263,0.193,2.4694,79.7239,0.4036,0.1086,3
3375.5076,2496.6619,88.9489,0.1841,2.4756,81.5987,0.3941,0.1066,3
3375.66,2496.7788,87.5962,0.1866,2.475,81.1108,0.394,0.1075,3
3375.8124,2496.8958,85.8285,0.1851,2.4717,80.5985,0.3955,0.1081,3
3375.9648,2497.0128,82.262,0.199,2.4809,80.8045,0.42,0.1024,3
3376.1172,2497.1298,84.6152,0.1957,2.4983,80.1406,0.4397,0.0938,3
3376.2696,2497.2467,85.327,0.1953,2.5076,80.7788,0.4606,0.0897,3
3376.422,2497.3637,88.7495,0.192,2.504,80.4321,0.4747,0.0887,3
3376.5744,2497.4807,90.8109,0.1908,2.5015,79.3333,0.4712,0.0886,3
3376.7268,2497.5977,89.1621,0.19,2.5044,78.7345,0.461,0.0877,3
3376.8792,2497.7146,91.5345,0.1833,2.5052,79.37,0.4678,0.0844,3
3377.0316,2497.8316,92.0237,0.1872,2.5147,79.7818,0.4966,0.0787,3
3377.184,2497.9486,94.5909,0.1893,2.5222,80.2139,0.4987,0.0757,3
3377.3364,2498.0655,89.3188,0.19,2.5302,79.4315,0.4903,0.074,3
3377.4888,2498.1825,89.0847,0.1948,2.5393,78.7784,0.4835,0.0736,3
3377.6412,2498.2995,88.2931,0.1948,2.5402,78.5876,0.4951,0.0743,3
3377.7936,2498.4165,90.4245,0.1955,2.5324,78.1355,0.49,0.0747,3
3377.946,2498.5334,90.2599,0.1802,2.5257,78.4441,0.4836,0.0764,3
3378.0984,2498.6504,90.1084,0.1837,2.5215,79.0587,0.4799,0.0775,3
3378.2508,2498.7674,92.1624,0.1796,2.5211,79.5682,0.4717,0.0777,3
3378.4032,2498.8844,93.975,0.1907,2.5185,80.2688,0.4936,0.0785,3
3378.5556,2499.0013,99.8339,0.1858,2.5236,80.344,0.4995,0.0767,3
3378.708,2499.1183,97.899,0.1886,2.5289,79.8788,0.5126,0.0733,3
3378.8604,2499.2353,97.6265,0.1886,2.5365,79.5477,0.5303,0.0688,3
3379.0128,2499.3522,93.9469,0.1995,2.5409,79.8669,0.5439,0.0677,3
3379.1652,2499.4692,93.1406,0.2092,2.5439,78.922,0.5396,0.0695,3
3379.3176,2499.5862,92.7602,0.2062,2.544,76.4337,0.5339,0.0698,3
3379.47,2499.7032,93.5041,0.2038,2.5475,72.9123,0.5399,0.0671,3
3379.6224,2499.8201,99.2891,0.1906,2.5606,70.6084,0.5828,0.0545,3
3379.7748,2499.9371,97.0769,0.1727,2.5718,70.0998,0.5564,0.0468,0
3379.9272,2500.0541,92.6404,0.148,2.571,69.3452,0.0835,0.007,6
3380.0796,2500.1711,83.5571,0.1324,2.5634,69.0591,0,0,6
3380.232,2500.288,74.4732,0.1256,2.5653,68.487,0,0,6
3380.3844,2500.405,68.5652,0.1225,2.5768,69.6908,0,0,6
3380.5368,2500.522,68.6291,0.1277,2.5744,70.5945,0.224,0.0598,6
3380.6892,2500.6389,70.5397,0.1431,2.5404,72.3613,0.2667,0.0799,6
3380.8416,2500.7559,75.4873,0.1656,2.5041,74.7228,0.3239,0.0951,0
