3037.4556,2447.5843,114.9731,0.2787,2.5363,93.9934,0.7753,0.025,5
3037.6056,2447.7329,113.777,0.2897,2.5366,94.0412,0.8014,0.0112,5
3037.7556,2447.8814,110.4224,0.2795,2.5415,93.656,0.7712,0.0198,5
3037.9056,2448.03,107.5518,0.2618,2.5507,92.8689,0.7378,0.0334,5
3038.0556,2448.1785,108.3581,0.2617,2.5563,91.0504,0.7347,0.0346,5
3038.2056,2448.327,110.3714,0.2644,2.5566,86.6432,0.7531,0.0262,5
3038.3556,2448.4756,99.6027,0.2465,2.5507,82.413,0.6754,0.0527,5
3038.5056,2448.6241,89.7058,0.2183,2.5584,79.0874,0.5626,0.0668,3
3038.6556,2448.7727,82.6607,0.2106,2.5662,76.5569,0.475,0.0759,3
3038.8056,2448.9212,76.7853,0.1969,2.575,75.5149,0.4058,0.0821,3
3038.9556,2449.0698,71.5224,0.1811,2.5827,74.236,0.3453,0.084,3
3039.1056,2449.2183,64.114,0.1473,2.5967,71.7739,0.2701,0.0768,3
3039.2556,2449.3669,57.0748,0.1352,2.5906,70.3155,0.1906,0.0809,3
3039.4056,2449.5154,55.0427,0.1222,2.551,71.685,0.1516,0.0838,3
3039.5556,2449.6639,60.2691,0.1438,2.4871,76.2662,0.1858,0.1006,3
3039.7056,2449.8125,70.0505,0.1661,2.4688,80.4107,0.2666,0.1105,3
3039.8556,2449.961,78.0632,0.197,2.5012,84.3288,0.3689,0.1009,3
3040.0056,2450.1096,77.7213,0.2165,2.552,82.7636,0.398,0.0987,3
3040.1556,2450.2581,80.9656,0.1987,2.5845,78.7347,0.4223,0.0794,3
3040.3056,2450.4067,76.4203,0.1787,2.579,75.0043,0.3974,0.069,3
3040.4556,2450.5552,78.1016,0.1619,2.5669,74.5128,0.3956,0.0613,3
3040.6056,2450.7038,79.7829,0.1453,2.5548,74.0398,0.3933,0.0578,3
3040.7556,2450.8523,78.9577,0.178,2.5267,76.1711,0.4045,0.0724,3
3040.9056,2451.0008,79.2641,0.2014,2.5346,78.4294,0.413,0.0844,3
3041.0556,2451.1494,75.9015,0.2267,2.5709,79.215,0.3877,0.1023,3
3041.2056,2451.2979,64.4187,0.2052,2.6074,75.7083,0.2869,0.1144,3
3041.3556,2451.4465,59.1773,0.1756,2.623,70.7149,0.2081,0.1092,3
3041.5056,2451.595,52.9574,0.136,2.6363,67.1917,0.0565,0.0314,3
3041.6556,2451.7436,52.4763,0.1189,2.6317,65.542,0,0,6
3041.8056,2451.8921,61.7174,0.1121,2.6099,68.5092,0,0,6
3041.9556,2452.0406,67.526,0.1348,2.5427,74.0768,0.1997,0.0509,6
3042.1056,2452.1892,79.2507,0.1645,2.4464,80.617,0.2555,0.11,5
3042.2556,2452.3377,79.0114,0.1971,2.3694,86.5359,0.217,0.1588,2
3042.4056,2452.4863,87.8171,0.2229,2.3253,88.8547,0.2083,0.191,2
3042.5556,2452.6348,90.2093,0.237,2.3219,90.2876,0.2391,0.1995,2
3042.7056,2452.7834,89.5938,0.2557,2.326,90.8304,0.3038,0.1972,2
3042.8556,2452.9319,90.7684,0.2567,2.3446,89.7214,0.3539,0.1878,2
3043.0056,2453.0805,94.5514,0.258,2.3779,89.4168,0.4151,0.1696,2
3043.1556,2453.229,102.728,0.2446,2.4174,88.4698,0.4576,0.1464,2
3043.3056,2453.3775,111.0393,0.2394,2.4599,89.0068,0.513,0.1204,2
3043.4556,2453.5261,108.2132,0.2425,2.496,91.0886,0.59,0.096,2
3043.6056,2453.6746,106.2043,0.2661,2.5245,92.1723,0.684,0.0592,2
3043.7556,2453.8232,99.8068,0.279,2.5248,91.4967,0.6633,0.0768,5
3043.9056,2453.9717,106.4312,0.2826,2.5222,90.7494,0.6941,0.0582,5
3044.0556,2454.1203,105.9242,0.263,2.5073,89.9856,0.7105,0.0485,5
3044.2056,2454.2689,111.1872,0.244,2.5037,90.4102,0.6564,0.0738,5
3044.3556,2454.4175,107.5977,0.2476,2.491,92.1032,0.6259,0.0895,5
3044.5056,2454.5662,114.753,0.2717,2.4882,93.1075,0.6779,0.0656,5
3044.6556,2454.7148,114.9976,0.288,2.4843,94.9177,0.7365,0.035,5
3044.8056,2454.8634,114.1157,0.2708,2.4907,96.1435,0.7171,0.0456,5
3044.9556,2455.0121,110.9205,0.2595,2.491,96.5086,0.6755,0.0746,5
3045.1056,2455.1607,104.9202,0.2591,2.498,97.1076,0.6728,0.0762,5
3045.2556,2455.3093,110.5461,0.2667,2.5054,97.3893,0.7055,0.0526,5
3045.4056,2455.4579,111.8274,0.2646,2.5129,97.4891,0.7229,0.0409,5
3045.5556,2455.6066,113.5163,0.2723,2.5114,96.9194,0.742,0.0312,5
3045.7056,2455.7552,114.7742,0.2859,2.511,96.9598,0.7818,0.0169,5
3045.8556,2455.9038,111.1858,0.3067,2.5098,95.4119,0.7766,0.0178,5
3046.0056,2456.0525,110.7074,0.3107,2.5066,94.9469,0.765,0.0214,5
3046.1556,2456.2011,105.6756,0.3198,2.4917,93.9163,0.724,0.042,5
3046.3056,2456.3497,105.9148,0.3196,2.4934,93.7527,0.7094,0.0492,5
3046.4556,2456.4984,111.124,0.309,2.5021,93.9007,0.7509,0.0287,5
3046.6056,2456.647,110.495,0.3092,2.5136,94.3549,0.7631,0.0221,5
3046.7556,2456.7956,111.6912,0.2981,2.5122,94.3018,0.7704,0.0196,5
3046.9056,2456.9443,107.6781,0.3069,2.5127,94.0132,0.743,0.0315,5
3047.0556,2457.0929,110.194,0.2841,2.5101,93.7638,0.7494,0.0279,5
3047.2056,2457.2415,115.2177,0.2769,2.511,93.3569,0.7627,0.0223,5
3047.3556,2457.3902,119.7041,0.2607,2.5058,92.9999,0.7169,0.0471,5
3047.5056,2457.5388,114.9107,0.281,2.502,92.3245,0.7423,0.0331,5
3047.6556,2457.6874,112.7577,0.2778,2.4928,91.458,0.7406,0.0321,2
